,GSM758901,GSM758908,GSM758921,GSM758928,GSM758961,GSM758973
CD93,0.82569885,1.7381554,-1.1433382,-2.350758,-0.20506573,0.083841324
LMTK2,0.6306038,0.35620594,0.25805855,-0.11730003,0.28681898,-0.3179841
SLC30A1,-0.80895424,-0.9100666,-1.6772928,-0.45342064,-0.34598255,-0.6839247
SUPT7L,-0.18754435,-0.6182699,2.19903,-0.36164093,0.17202759,-0.083954334
CAMKMT,0.45595956,0.024879456,0.6354084,-1.4977257,1.8787465,-0.36622977
CD8B,0.045268297,-0.99145746,0.86137056,1.0511498,-1.8694973,0.30102777
HNRNPUL1,0.044361115,-0.002246857,-0.2697401,0.252182,0.3250122,-0.06709099
CD8A,0.62197685,0.19763327,1.2849364,0.8649435,-0.48373747,0.5395608
HNRNPUL2,0.1547451,0.001499176,0.8935785,1.2772446,1.375843,0.29781818
SCN8A,0.18783951,0.09394455,0.12575912,0.32805443,-0.74907684,0.029072762
SPTY2D1OS,-0.93431765,-0.7496777,1.3605726,0.88809276,-1.5160645,-1.099828
GEMIN5,0.08829737,-0.41244888,0.6135683,0.03401804,-0.51658344,0.12662077
GEMIN6,-0.15946388,0.00245142,0.01621151,-0.41494942,0.000592,-0.7497206
TOR1AIP2,0.05965519,0.18447399,0.46129894,0.72715664,0.9353409,0.6501703
SLC1A3,-0.90880203,-1.0346527,-4.6559286,-4.159485,-2.7817125,-0.23967552
SLC1A4,0.73512363,0.5724993,-1.0415297,-1.1310353,0.35563564,0.11646366
PDS5B,-0.45271683,-0.2354269,-0.03358364,0.5535946,0.5668087,-0.1338911
TOR1AIP1,-0.34847927,-0.37925625,0.21593094,0.1431036,-0.2754364,-0.5379276
NKAPL,-0.89574206,-0.4947654,0.39518142,-0.5222688,0.40543962,-1.0654665
RASGRP4,-0.7047734,-0.12509155,0.13428545,0.11705494,-0.54271793,-2.4768715
RPF1,-0.3178501,-0.60764074,-0.014807701,0.40494204,0.41569424,-0.119479656
WNT6,0.14545345,0.24275875,-0.04602909,1.0125151,-1.4464006,0.011205673
PACSIN2,0.33343124,0.24070549,-0.004405022,0.007382393,0.9540119,0.43352604
IGKV3-15,0.6642635,-0.47045445,1.2364299,2.4126737,-0.21878219,0.29097056
NDUFV3,0.2320652,0.5027313,0.19752312,0.8815651,0.72256565,0.21846199
WNT4,-0.5332148,-0.37477458,1.6170719,0.6061084,-1.3010194,-0.7666865
ISG15,-0.98284817,-1.2221689,-0.85287666,-0.35944653,-0.86777306,-1.3413124
INHBB,-0.20533633,-0.61572707,6.6768594,-0.2827394,-0.49044454,1.2413257
INHBA,-0.7255845,-1.5856686,0.8425007,0.9086065,3.4850235,0.8043823
SUPT5H,0.2101841,0.23972702,-0.49764347,0.14374161,0.0346632,-0.06901264
SSH2,-0.5732794,-0.8583169,-0.62231255,0.5488682,-0.7204056,-0.25122976
CALHM5,-0.08695233,-0.40426612,0.93312466,0.4372083,0.916957,0.12980306
CALHM6,-1.2307625,-0.36292076,0.06959438,1.2447681,-1.5148458,0.00864315
SSH1,0.79404354,1.1505556,-0.63482666,0.27623177,1.2203932,1.1341858
ISG20,-0.0063591,-2.1693244,-2.2830477,0.25186348,-1.1582136,1.3522863
RSRP1,-0.5495901,-0.76697826,0.257473,0.1606741,-1.1249676,-0.26242352
LINC00702,-0.5137256,-0.45179588,1.5903091,0.56617904,-1.1939088,-0.8241464
SERGEF,-0.2656746,0.17399025,0.555871,0.19375801,1.1394606,0.06543541
DDX3X,-0.23742485,0.011590958,-0.50694466,-0.21946907,0.96974564,0.10403061
DDX42,0.1582756,-0.7238159,0.62058735,1.2485981,-1.1355753,0.08193588
ARHGEF10L,-1.6607924,-0.83783245,-3.7299023,-1.6982927,-3.0217257,-2.1667671
GPHN,0.522676,0.6621003,0.10622215,0.35766363,1.0879412,0.006390572
RPGR,-0.99641466,-1.118751,-0.28600073,-0.65851307,-3.0257783,-1.1972985
SEPTIN10,-0.100119114,-0.5840812,-0.78136396,-0.012441635,-0.15471172,-0.114329815
H2BC26,-0.9917292,-0.9442264,1.0609735,0.14632237,-1.724237,-1.2597313
H2BC21,0.025612831,-1.3104367,0.005011082,0.25861216,-0.14538002,0.5495806
NUP62,-0.035119057,0.016976357,-0.28321648,0.52210903,-0.21329403,-0.1184082
VCPKMT,-0.36821318,-0.12047291,-0.21355534,-0.42102575,2.1797094,0.16352892
DDX56,0.040848255,0.05986929,0.58044386,-0.060406208,0.059538364,0.13511896
DDX52,-0.5045967,-0.1331234,-0.14988613,0.16731262,0.038290977,0.36675072
DDX50,-0.39063454,-0.03139305,0.16256142,-0.08728409,0.32034397,0.001120567
PJA2,-0.3000841,0.032544136,-0.08890915,-0.6888323,1.1848421,-0.45823574
TMIGD3,3.4351492,3.2874708,1.363491,0.16746569,1.0172825,1.8316689
H2BC15,-0.7205436,-0.54692775,1.5693095,0.38433385,-1.3392626,0.09510636
CREB1,-0.7740712,-1.0913897,0.25216055,0.21570158,-0.88762045,-0.7568507
NUP50,0.21304893,-0.4869933,0.66278744,0.3418932,0.7457533,0.054911613
TEX13C,0.58117867,0.078905106,-0.79523396,0.55006695,-0.10096884,-0.3785739
H2BC10,0.44638634,0.008836746,0.0494709,0.6561146,0.103266716,1.2042999
H2BC11,-0.6393328,-0.91190326,0.60817695,-0.41090977,-0.8679707,0.5246866
NDUFS4,-0.119627,0.016698837,0.45115948,0.938324,0.37598228,0.1038208
NDUFS3,0.1298418,0.21412754,-0.5995283,0.3272791,0.38112164,-0.027401924
SCN4A,-0.7011907,0.9694507,0.20264411,-0.6227635,0.64423776,-1.0862379
DDX28,0.14731789,0.31822586,-0.11502838,0.4836445,0.21249866,0.10379696
BCL2A1,-1.8974085,-1.9288721,-7.7783136,-4.540804,-3.8107996,-0.6343117
DCTN1,-0.9156803,-0.01585412,1.3412141,0.2599926,-1.5563332,-1.0809487
CLCN1,0.83039045,0.20314169,-0.09085846,-0.878448,0.48708868,0.15775824
ERLEC1,0.009253502,0.13727093,0.13868046,-0.113957405,0.94449043,0.084080696
NUP42,0.09912729,0.5286002,0.5627804,0.07495785,1.9286823,-0.08728552
SPATA46,-0.19611669,0.49316525,-0.17410684,-1.0607173,-1.2290545,-1.5203668
MKRN4P,-0.23376799,-0.32203102,0.007492065,0.35740662,-1.3536339,0.23695755
TARID,-0.6172357,-0.39114392,1.5918555,0.6258112,-1.2150122,-0.7415853
GALNT4,-0.31638527,-0.57444715,-0.5959916,0.08817816,-0.035759926,-0.6198468
GALNT2,0.75710297,0.6362152,-0.38177872,-2.1590724,1.087697,-0.16128731
DDX31,0.2215364,-0.26912785,0.077564955,0.35617948,-0.07051921,-0.31739783
BPESC1,-0.48851526,-0.3734349,1.5874183,0.6719588,-1.3318927,-0.756955
SPATA2L,0.57679176,0.2368412,0.67453575,0.98851967,-1.4060326,0.47718716
SPATA32,0.003614426,0.09944105,-0.35854673,0.0558424,-0.66200686,-0.19442368
FAM131B,1.5732427,1.020133,0.24321222,0.35411835,1.8047056,0.2803421
FAM131A,0.5251875,0.2718196,1.019309,-0.001724243,0.98104,0.24664402
FAM50A,0.23692513,0.2067852,-0.18771362,0.5620518,0.0901413,0.14243507
NUP37,0.15592194,0.067331314,-0.5008726,0.25452805,0.18535519,0.082099915
RB1,-0.976367,-1.343823,-0.44691896,1.0049586,-2.035122,-1.3898754
ZNF174,0.26529646,0.4569621,0.7354746,0.8624077,1.4561453,0.55960083
RPL3,0.038523674,0.21798801,0.02020073,0.5002165,0.008989334,0.010398865
RPLP0P2,-0.122514725,0.19106865,-0.79002285,0.18471909,-0.45678425,0.035404205
COL12A1,-0.35989618,-0.47697496,1.6458483,0.45196307,-1.2564032,-0.8381009
PPIAP39,0.62781715,0.99837875,0.3268795,0.45962334,0.75664043,0.7270918
STMN2,-0.7712274,-0.5528512,1.4351556,0.5193424,-1.460339,-0.7862065
GABPB1,0.5507183,0.10074043,-0.36625433,-0.2067461,1.4088674,1.3854365
RPL9,-0.087078094,-0.020584106,-0.14429188,0.7376518,-0.2320261,0.16792488
PPIAP31,0.5351715,0.81733704,0.16367435,0.2895813,0.57688236,0.4158945
LCE1A,1.3826046,1.3779984,0.85275555,0.31391716,1.4517107,1.0975904
GNAT2,0.43524885,0.25579834,1.8076439,1.0069382,1.138999,1.5043125
LINC00659,-1.1275455,-1.6353023,0.36137724,-0.79764843,-2.4835649,-2.1099954
STMN1,0.33048058,1.4457664,-0.47471285,-0.063694,-0.15044308,0.17878962
GPATCH11P1,0.2653365,0.30220556,0.18863249,0.28581,-0.9908004,-0.018663883
NME2P1,0.4596262,0.5645647,0.16953278,0.66468716,0.25597954,0.47808075
IER5,0.70434,1.0880966,0.6684141,-0.9901619,-0.06858921,1.0908127
LINC00652,-0.3733852,0.44195414,-0.7812872,-0.097635746,-0.15526628,-0.34755778
IER2,-0.76816845,-0.56711674,-1.1191072,-0.74317265,-0.32884026,-0.49185276
ZNF160,-0.07639408,0.09793377,0.19645596,0.7351713,0.4147768,0.09687805
LCE2C,-0.4730773,-0.3506074,0.048794746,-0.27545404,-0.86155224,-0.27371216
LINC00649,0.9249544,-0.16950846,-0.3732977,-0.44149685,-0.34452963,-0.5441594
PDE4DIPP2,-0.5375533,-0.58115005,-1.0872729,-1.0752106,0.15555573,0.22088051
SPIN2B,-0.79446745,-0.441195,0.18152046,0.5303917,0.2610693,-0.7421584
HPRT1,0.20780182,0.4496975,0.52092457,0.50572777,0.748641,0.32386684
TSPYL6,-1.5916077,-1.6738523,0.35466075,0.63808537,-1.4542449,-0.5456116
LINC00641,-1.211364,-2.4493194,-0.56087446,1.2853708,-3.2943969,-0.063337326
ZNF154,0.19674397,-0.45504618,-0.36529922,0.06899691,0.31349564,0.44745398
NOLC1,0.18823814,0.4708748,0.03430462,0.28511238,0.6423359,0.8346281
STMP1,-0.33948088,-0.49178982,0.86002827,0.7733717,0.6760454,0.28587818
GALR1,-1.0356773,-0.9058263,1.0422312,0.24319196,-1.771686,-1.1002643
HBQ1,0.11208248,0.10082245,0.000274,0.2879281,-0.23080683,0.18557596
SERF2,0.853281,0.30011177,0.49363232,1.026165,0.3020773,0.44128132
ZNF146,-0.06589985,-0.54807377,0.1668415,1.6274157,-1.1069012,0.001770496
RBMY1A1,-0.5076401,-0.34470075,1.5341179,0.72673345,-1.1546392,-0.64099485
ZNF143,-0.13669014,-0.041490555,-0.18819523,-0.14330006,0.78380585,0.09287739
LINC00670,-0.97976667,-0.7891974,1.2364018,1.0019612,-1.5515014,-0.46431732
ST13,0.46120453,0.3808899,0.10243893,0.14961243,1.7056866,0.2727728
UPF3A,-0.25625992,-0.52860975,0.11365032,0.005521774,-0.29803848,-0.21352291
CDC6,1.7539625,2.6070595,-1.6574397,-2.6209185,-0.8243356,1.1207561
PPIAP60,1.2717509,2.0220985,0.7315707,-0.41701412,1.746953,1.4158702
THAP10,-1.5911329,-0.7166977,-2.4307091,-1.6676722,-2.7075114,-1.0332923
ST18,-0.72702986,-0.55509996,1.3295043,0.5266737,-1.4180477,-0.82701576
ACR,0.14649582,0.20467806,1.1039653,-0.11655235,-0.11063433,-0.31878757
TADA2B,0.20074177,-0.3278203,1.0767107,0.64050484,0.819994,0.30628014
OGDH,0.2959566,0.3985262,0.3223257,-0.34105968,-0.19307518,-0.20101452
ST20,-1.0798931,-1.3703423,-5.3619604,-2.8927555,-2.608633,0.34731007
REN,-0.15924335,-0.3244841,4.2199135,-1.3708518,-1.439388,-0.45214057
HBP1,-0.2849388,-0.015850067,-0.5210943,-0.23687935,1.1761408,0.005283356
LINC00662,-0.7118335,-0.60382175,-0.6284423,-0.13749886,-0.83693933,-0.34432173
ADA,-0.12587643,-0.08973789,-2.2764292,-0.7758589,-1.487915,1.1067953
ZNF135,0.98690605,-0.05395174,0.311841,-0.24398184,1.2875423,0.8654294
ZNF131,-0.006997109,0.09841633,0.53123474,0.34969807,0.5056648,0.44770432
TCF25,-0.1072731,0.13954353,0.425642,0.4687462,0.000597,0.119701385
TCF23,0.39163113,0.7538538,0.52638054,-1.3564568,-0.7775879,-0.79486823
ADK,0.80434895,0.6580496,0.35971546,0.64337444,1.9728308,1.071353
FMN2,-0.73018837,-0.49954778,1.5251901,0.41082692,-1.2842643,-0.9202143
PRSS22,0.14953852,0.56643057,0.94063616,-0.2444148,0.31056118,0.5433855
CLINT1,0.111356735,-0.24096298,-0.19029617,-0.41486168,-0.3903675,0.1682415
MRC2,2.6106873,1.9936509,3.0263872,1.7465487,2.7643852,1.7023344
C11orf96,0.22921085,-1.9475913,2.4151907,-0.66779256,3.8270674,0.25833893
DSTYK,0.37076187,0.48754692,-0.14299488,0.35017872,0.98770523,-0.022304535
LCE5A,0.075068474,0.1761179,0.29761887,0.669116,-1.0125179,0.08638573
ANXA6,1.1899471,0.8669796,0.29661846,0.16399193,0.61274433,1.7205801
LINC00612,-1.0848095,-1.4416515,1.655597,0.955292,-2.3157773,-0.36356878
RSPO3,-1.5675638,-1.5250325,0.47708035,-0.41982937,-0.2306242,-1.8196832
ANXA8,-0.061304808,-0.28574896,-0.43846774,-1.1934924,-0.41944337,-1.110645
ANKRD30BP3,-0.9286501,0.44168937,1.2976093,0.6309366,-1.5017282,-1.1449412
PF4V1,-0.6866149,-0.5691368,1.4394088,0.44550228,-1.3836526,-0.9025251
TIGD1,0.12294102,0.3701625,-0.43108797,0.3472271,-0.34574032,-0.20149422
GARNL3,0.019479275,0.534008,-0.07588625,-0.10508442,1.1785812,-1.0650988
HAVCR2,1.0760746,1.0690842,0.12996769,0.4484539,1.0669308,0.6419296
BRD3,0.12753105,-0.3985424,-0.06341553,0.47795296,-0.84673023,-0.3284378
TIGD2,-0.53308535,-0.4012251,-1.5158081,-0.07365036,-0.18707037,0.5876374
TIGD4,-0.6230742,-0.44696313,1.6093268,0.50985885,-1.3277073,-0.015641093
ANXA2,1.0514584,0.88259125,0.3249359,0.95778656,0.9893637,0.98034
IFNGR2,1.0176945,1.3351879,-0.28070354,-0.64571,1.5180902,1.2178135
SSR2,0.1445961,0.3033371,-0.21560287,0.027360916,-0.095277786,0.1418581
TCF12,-0.3890381,0.3291893,-0.35405636,-0.5572586,1.1905136,-0.529891
TIMM23,-0.7675295,0.3592844,0.21333599,0.17205334,0.718812,0.35342884
PRSS12,-0.752893,-0.5699963,1.5282588,0.41671455,-1.3164158,-0.64964
C11orf87,-0.7548673,-0.6281344,1.4441624,0.41406965,-1.3128098,-0.72707945
LINC00608,-0.6101544,-0.44372737,1.4402313,0.6370325,-1.2507671,-0.72181904
RGN,-0.4226879,0.26063,1.4827604,0.3284433,-1.3865198,-0.98403406
DNAJC8P2,-0.21542835,-0.31610584,-0.3697052,0.042822838,-0.77368164,-0.24553967
CCL14,2.4560285,3.4625998,5.59087,8.10776,1.7738781,1.8120894
CCL13,8.311192,9.373068,7.5447493,9.556263,6.903857,8.798014
CCL11,-0.31818712,-0.32580888,1.5202763,0.49320567,-1.2968333,-0.6465037
SCARNA15,-0.86646986,-0.3826561,-0.29118347,0.19962502,-0.8647499,-0.57876587
ATP6AP1L,-0.15386581,0.35939693,0.77939606,-1.456222,-1.2681599,-0.72335625
BCLAF3,-0.1534071,-0.7265463,0.271039,0.5824995,-1.2803364,-0.084373474
LMAN1,0.2528,1.0073061,-1.4286857,-0.35880232,-0.6961994,0.77885914
BCLAF1,-0.1646223,-0.33664227,0.27202797,0.14358044,1.1654897,-0.09150219
LCE3B,0.2875657,0.53805304,-0.3213663,-0.19985867,0.06019783,-0.33648014
PRAMEF2,-0.457878,-0.44779325,1.6297044,0.5178077,-1.3195316,1.5687538
PRAMEF1,-0.76777434,-0.5873577,1.389335,0.462744,-1.3638538,-0.87921935
LMAN2,0.24529457,0.47122955,0.6160574,0.29541206,-0.09117603,0.11750603
RHO,0.17450333,0.45406342,0.3428173,-0.417387,0.95651627,0.2769413
LINC00635,-0.7506828,-0.5963276,1.4695107,0.43492925,-1.3036712,-0.20754588
BRD8,-0.5757551,-0.37179756,1.6362873,0.56418216,-0.85422134,-0.1411047
CCL19,6.781124,5.636091,0.43047857,5.0982,3.0056782,8.25873
AGA,0.24149704,0.08811951,0.41122913,-0.2056675,0.6952257,0.032125473
CCL18,5.8418083,8.595556,6.9710226,9.737083,2.5646324,7.082242
CCL17,9.273886,8.187763,6.811599,10.254295,8.689459,9.773966
CCL16,-0.82971317,-0.5121012,1.3313676,1.744928,-1.5094339,-0.9900869
ZNF101,0.27569485,-0.041470528,0.35566616,0.44998837,0.19195175,0.5283632
BRD4,0.118015766,-0.20275688,-0.023023605,0.108810425,-0.18571377,-0.28964376
AOC3,-2.0658486,-1.6901793,-2.2464132,-3.2911081,-1.3304014,-4.692275
CCL25,-0.004191876,-0.091641426,0.29044366,-0.2843647,-0.35997438,0.024952173
CCL24,0.52057266,0.48550224,-0.07154465,0.37005997,0.4923563,-0.10505009
CCL23,5.2066336,7.3108015,7.210042,10.5147295,4.199806,6.094263
SF3A1,0.4471426,0.14291859,0.32579517,0.7262306,0.83238506,0.45162964
TIGAR,0.9375353,0.81507015,0.9306593,1.0485373,1.7553291,1.6343927
CCL22,6.009424,4.593811,1.3086605,3.1859512,5.380329,6.8797817
BRF2,-0.22636747,-0.035007,-0.35069084,-0.51703453,-0.22281075,-0.15813112
AGK,-0.007233143,0.44027948,2.1049843,-1.0005999,1.3479652,-0.13427544
CCL20,0.015779495,-0.59372735,0.8997369,-0.007751584,-1.3968881,1.7190347
PRSS37,-0.049432278,0.27465928,1.0673734,-0.074260354,-1.3411905,-1.3895128
GPR4,-0.7287849,-0.7768016,1.241745,0.25559878,-1.352037,0.09082413
GPR3,0.8254924,0.24496984,0.19790411,0.8179126,-0.8193221,0.11651993
XAB2,0.5378723,0.14514112,0.19675732,0.49802828,-0.7720723,-0.34141445
AGBL1,0.61506546,0.3378582,1.136705,0.34000885,-0.9694855,-1.0024097
AGBL3,-0.66703355,-0.5794908,5.69067,0.3967607,-1.3505406,-0.19491768
LINC00622,0.41429186,-0.5308256,-0.7337668,-1.9001465,1.2809587,-0.15024686
FMOD,-0.25910306,-1.0905404,-0.020308495,-0.8666545,0.49654055,-0.18214035
CCL28,3.8854036,2.7846198,-1.0777957,0.44843102,1.0468211,4.1806135
CCL27,0.3623278,-0.010267258,0.43065667,0.10808873,-0.12801337,-0.55066776
CCL26,7.870863,10.172707,8.136324,12.171675,6.332985,9.334589
GPHB5,-0.003274441,0.016291618,-1.0751944,-0.117613316,-0.3680749,-0.64799356
PUS10,-0.34939337,0.13435364,2.1526513,-0.35222197,-0.40885448,0.26983595
CLEC4M,1.922884,2.7162795,2.916482,4.6098995,0.89800787,1.6869888
DGKA,0.033747673,-0.39339685,0.63951397,0.20221996,0.9553642,-0.73982096
AHR,0.8540039,0.5130367,1.08778,2.1576939,1.9492111,1.9268484
CDH7,-0.84502816,0.09332466,0.7482152,-0.18128598,-1.9050082,-1.5662153
CDH6,0.018392563,-0.4616605,1.3933947,0.4869337,-1.3730941,-0.77478915
MAEA,0.33332443,-0.07876587,-0.33058643,0.39377213,0.79089355,0.32732773
ALG1L1P,0.40324497,0.32223797,0.8243389,0.6898613,1.2197456,0.20089912
APMAP,-0.007553101,0.19948769,0.22329712,0.790514,-0.5239792,-0.100764275
CLEC5A,1.2554975,1.684577,-3.0440972,-4.3800626,-1.8918853,-0.037463665
MAEL,-0.3007605,-0.43592572,2.2490396,0.53030646,0.5757381,-0.8481115
SSX2,0.20961761,0.27908182,0.28359652,0.28128195,-0.34967613,0.13475609
SSX3,0.34231353,-1.6991926,0.55129814,-0.97228384,0.104560375,0.41692162
SSX1,-0.64781356,-0.45869684,1.5453986,0.5707284,-1.0436621,-0.7721312
NKX6-3,-0.31660366,0.1434884,-0.845469,-0.65893793,-0.11290789,-0.9362488
RPS9,-0.18384552,-0.17900467,-0.35655308,0.2819767,-0.5095377,-0.2010603
PURPL,-0.5402278,-0.3623104,1.6630275,0.5897695,-1.248088,-0.74227506
RPS6,-0.55330276,-0.11115074,-0.19355774,0.5624924,-0.5298624,0.017219543
MAN1B1-DT,0.06254482,-0.5289278,0.59381104,1.5834613,0.76458883,0.1370449
CLEC4A,-0.20545864,0.5991125,2.3848658,2.9066267,2.3959236,0.32382774
CTDNEP1,0.3473072,0.27610016,0.003857613,-0.7715187,0.5499182,-0.21560001
ARMCX4,-0.8449999,-0.69898397,1.9607081,1.0715361,-1.4183555,-1.0426452
CLEC4C,-0.50308335,-0.3847785,1.1676407,0.74683595,-0.99579835,-0.44473875
CACNB3,-0.24918127,-0.22864771,-2.4746675,-1.0989761,-1.2634802,-0.7347932
C11orf40,0.2611699,-0.13976145,0.38797903,-0.86214733,0.013039589,-0.118477345
TEX9,1.3410394,-1.276079,0.80873966,-0.318614,-1.9787297,-1.6774809
CLEC4E,-3.1303294,-3.72587,-2.3593035,-3.3722315,-4.7138615,-3.1735468
CLEC4F,-0.7511468,-1.7417461,0.43211722,0.6790683,-1.6254575,-2.5080936
CUL9,0.5353546,-0.106573105,-0.52862453,0.48744965,-0.5862665,0.9906759
NOTCH2,-1.257801,-1.0442448,-0.5495281,-0.41120148,-0.7662182,-0.80868816
NOTCH1,0.30251884,0.6584492,0.13786602,-0.10853577,1.3000722,0.3350773
NOTCH4,-1.0471268,-0.29924965,-3.2933376,-0.74936104,-2.7600722,-2.3048573
CUL2,-0.017541409,0.26055574,-0.2119956,-0.34100294,1.5847597,0.018814087
CUL1,0.096811295,-0.16252708,0.51018715,-0.001810074,1.3279982,0.034846306
AK3,0.017635345,-0.11098957,0.24338341,0.97660923,1.04807,0.7234001
AK8,1.713531,2.287404,-1.2497487,1.0661664,1.4366021,2.704698
AK9,-0.61528516,-0.48842478,-0.6280401,-1.6600252,0.55673313,0.16452694
BAG6,-0.1718874,0.14854717,0.35802364,-0.007113457,-0.23109436,-0.3324175
ALG1L3P,0.46947575,0.9264641,0.72092867,0.54353476,1.1694622,0.82940006
KLC2,1.0566988,0.32571077,-1.1738248,0.30213022,0.099229336,0.27132368
BAG5,0.16261578,-0.10397625,0.33295918,0.49641132,0.7369404,-0.083545685
CLEC7A,-0.39513683,-0.48541546,0.50229836,1.1891603,-0.2851696,-0.6019306
BTBD2,0.42349434,0.056568146,-1.1354952,-0.87131023,-1.173316,-0.65318775
BAG1,-0.2677784,-0.011329651,-0.07342148,0.6098747,0.47835445,-0.08484173
NACC1,0.04838562,0.20598221,-0.6199856,-0.04978943,0.9525938,-0.26821232
SAFB2,0.24618912,-0.3680973,0.7835264,0.544754,-1.1832228,0.29884815
MPDU1,0.105861664,0.18717384,-0.07447338,0.47125053,0.12522888,0.59343433
ZNF658B,-0.13187075,-0.09304762,-0.81234217,-0.20787,-0.3104825,-0.5646272
BTBD7,-0.7905178,-0.49129343,0.028140068,0.39209747,0.22293091,-0.27771187
BTBD6,-0.005458832,-0.055660248,0.18757153,0.40045357,0.89700127,0.11752796
BTBD9,-0.21809006,-0.34990692,0.38316917,0.2711773,0.18300533,0.6588068
ZZEF1,-0.3191557,-0.2734995,-0.42855835,-0.05351925,-0.31716442,0.1469717
C11orf21,1.2578163,0.31029272,1.828289,1.0463591,1.7589731,0.4760008
CDK9,-0.065802574,-0.0302248,-0.2508335,0.41312504,0.25683498,0.21625805
MOB1A,0.15108109,-0.13366318,0.37112427,0.8663006,0.6146383,0.5320091
CDK7,0.27669907,0.003564835,0.001023293,0.5931835,0.3024435,0.46095467
BTG2-DT,-0.8152354,-0.3241465,-0.7397616,-0.17767692,-0.56699705,-0.47317696
CDK6,0.81284714,1.2112312,-0.24095058,1.2676272,1.5227785,1.5244608
CDK4,0.5217056,0.8546753,-0.75173855,0.001008987,0.11607933,0.03196335
MAFG,-0.012337685,0.31005764,-1.1191101,0.11632061,0.101613045,-0.23230553
CDK2,-0.26342726,-0.15437889,-1.1893854,-0.4640503,-0.52386427,-0.3485589
ALB,-0.6436973,-0.70193636,1.4067812,0.25771666,-1.4835638,-1.0568151
MAFK,-0.09728527,-0.25150776,0.637311,0.7653189,0.3556919,-0.14345264
NACAD,0.66318583,-0.009829044,0.04024887,-0.6841657,-0.61771226,0.41812563
XAF1,-0.85052824,-1.4904327,0.77752495,-0.17741966,0.31171608,-1.5741591
ALK,-0.09261513,-0.87787366,-0.61892104,-0.5221312,-3.3883798,1.6849315
PPIAP70,0.67863655,0.88860893,0.03284645,0.45009232,0.71039104,0.61405087
DUSP19,-0.1777873,0.07679844,-1.6967888,-3.0914264,-0.3045745,0.72189283
WASH6P,-0.31328583,-0.45495987,-0.53337955,0.19223976,-0.214962,-0.77887726
PTPN22,0.7856598,0.3379135,-0.39327335,-1.4575362,1.2170649,-0.06926155
DUSP16,1.1955843,1.0071964,-0.03095913,1.1067672,0.18799019,1.7826233
DUSP13,3.2079153,3.260398,-1.5265665,-1.6262448,2.9471579,5.212635
DUSP10,-0.9432411,-0.98977184,-3.4978595,-3.4757254,-2.3967862,-1.2663426
EFHD1,1.4568666,-0.55792934,6.7865257,0.39168072,-1.4178647,-0.95447564
CLEC1B,-1.3387552,0.12020373,0.87098086,-0.19481695,-1.9056245,-1.5476313
AMN,-0.94692445,0.27558637,1.0428228,-0.030996323,-0.005249023,0.32894206
REXO1,0.90567017,0.3197465,-0.24459767,-0.15672469,-0.0712719,0.73535395
GPX4,1.3029385,0.91116714,0.95717525,1.5490589,0.63050747,1.571146
DTX3L,-0.7188101,-0.92829657,-0.3851261,-0.27762604,-0.51590824,-0.49279976
COL25A1,0.46572137,-0.43621337,1.6667299,0.53055096,-1.3738023,-0.8853362
GPX3,1.2477894,1.0151253,1.2085638,0.184021,2.6346788,0.497262
LIX1L,-0.07354021,0.24500847,0.70122194,0.14128065,1.4293847,-0.07244587
AMT,-0.6147442,-0.309021,-0.2947073,-0.0436306,-0.010843277,-1.0311794
HK2P1,0.08662343,0.60986805,-1.0834248,-1.5013404,-1.4979451,-0.4728155
TRAF1,4.3066425,3.5532074,0.31671572,2.4875965,3.7815886,5.712777
REXO5,-0.22325945,0.62311125,1.7474823,-0.9707632,0.46271992,-0.24226952
DUSP22,-1.1299071,-1.0086031,-0.5987401,0.34073114,0.7963724,-0.052737713
RP1,-0.68647796,-0.65309376,1.3629866,0.40405512,-1.4263645,-1.0022732
ZNF788P,-1.0182776,-1.2358376,-0.34119844,0.36780858,-0.7465677,-1.3243324
TRAF3,-0.20942497,-0.47844028,-0.67983055,0.21121073,-0.109624386,0.4317937
TRAF6,0.19751453,0.051184177,0.1250372,0.8581934,0.8995371,0.72059536
EFHC1,0.20015752,-1.0632918,1.0153636,-0.07477987,-2.0018725,-1.4666556
NUMB,-0.58799744,-0.5401325,-0.9825096,-1.224844,-0.20272732,-0.73258495
LINC00689,-0.86190856,-0.69683045,1.2202528,0.38641977,-1.4867585,-0.9621768
RP9,0.07861233,0.026387215,0.36146927,-0.18078136,0.15324306,-0.000411
C4orf45,-0.580633,-0.55617625,5.144148,0.41902733,-0.13193154,-0.9754971
MRM1,0.541697,0.86663485,0.033578873,-0.35663176,-0.084738255,0.40430117
REPIN1,1.3452339,0.42809677,0.32452393,0.7922535,1.0912113,1.552371
CLEC3A,-0.58554083,-0.52324164,1.5153097,0.51412404,-1.2532129,-0.8808188
HIRIP3,0.28026724,0.6318121,0.8885269,0.1378336,-0.2061534,-0.2556548
C4orf19,-1.0256671,-0.91128176,1.0561712,0.25422454,-1.7760097,-0.76944125
