"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"MON1A",2.34346119507893,2.55380827583921,-0.210347080760278,4.91042334601655,TRUE,0.0107328558613638,0.999730742094805
"C3AR1",5.23351182590784,5.87450881406845,-0.640996988160617,47.2661834019124,TRUE,0.0109205011214466,0.999730742094805
"ITGB7",2.78633668436148,3.43672577737823,-0.650389093016752,8.28890381577126,TRUE,0.0111899136005839,0.999730742094805
"AIM2",1.76354384848349,2.39081300160073,-0.627269153117246,3.78960220724765,TRUE,0.0118989289106806,0.999730742094805
"CDK16",3.36774149650743,3.74056197186138,-0.372820475353948,11.1850274461518,TRUE,0.0119431517846446,0.999730742094805
"AC010654.1",1.41204679116993,1.13553754992744,0.276509241242498,1.99377128528942,TRUE,0.0119996167233144,0.999730742094805
"TRPV4",2.57057557996825,3.02623684267162,-0.455661262703374,6.46479199697154,TRUE,0.0120647775816301,0.999730742094805
"GGCX",4.20149284312883,4.43555135499352,-0.234058511864688,19.3005547746633,TRUE,0.0120951800838424,0.999730742094805
"ZNF343",0.972702299777037,1.27284471835962,-0.300142418582584,1.66277717610636,TRUE,0.0121902893095111,0.999730742094805
"TNFRSF14-AS1",1.28159970150897,1.9411603494345,-0.659560647925527,2.60122453227132,TRUE,0.012318454658378,0.999730742094805
"C1S",0.193047782030434,0.813227999443742,-0.620180217413308,0.94133244962938,TRUE,0.0125923410244801,0.999730742094805
"PAQR5",4.52776040804819,3.72365864214366,0.804101765904524,19.898573658759,TRUE,0.0128458308837942,0.999730742094805
"MAP4K1",2.31705382271223,3.02353703558284,-0.706483212870618,5.93888666966151,TRUE,0.0133135863656187,0.999730742094805
"MED14OS",2.04018179826274,1.75235773425532,0.287824064007415,3.36079980637797,TRUE,0.0133231969552947,0.999730742094805
"KDM5D",3.53414971285813,-0.0340636978521303,3.56821341071026,8.76941477300375,TRUE,0.0133519256862318,0.999730742094805
"SERPINA1",10.2737286823053,9.76808855882297,0.50564012348236,1110.58654445747,TRUE,0.0134745622801956,0.999730742094805
"IL3RA",5.53476858041432,4.17970028765343,1.35506829276089,44.8544952187127,TRUE,0.0141121169811582,0.999730742094805
"NPRL3",3.70454078060645,3.94447079730552,-0.239930016699075,13.5457333115756,TRUE,0.0144652608176913,0.999730742094805
"TSIX",-0.893221678481331,1.56983259305824,-2.46305427153958,2.18158213497617,TRUE,0.0145189872666512,0.999730742094805
"SPTSSA",4.93941973690321,4.76923026887081,0.1701894680324,28.8919056747249,TRUE,0.016090759933423,0.999730742094805
"HAMP",0.82010637178115,2.90333701586737,-2.08323064408622,5.54032033831227,TRUE,0.0161669415487378,0.999730742094805
"AP000487.1",0.689366471399088,1.0866291099837,-0.397262638584616,1.34396184459485,TRUE,0.0161926248105086,0.999730742094805
"GPM6B",0.400059163640642,1.0383462159906,-0.638287052349962,1.17249310945771,TRUE,0.0163227595343446,0.999730742094805
"CD68",9.98071559086404,9.67352096904197,0.30719462182207,941.451222622766,TRUE,0.0170725141351856,0.999730742094805
"FXYD6",3.65848681612348,4.02232629517576,-0.363839479052277,13.799856193685,TRUE,0.0177974846644766,0.999730742094805
"AC090772.3",0.233117848042925,0.584326040125268,-0.351208192082343,0.823609635878744,TRUE,0.0181021537640705,0.999730742094805
"ZNF618",1.3157312519656,1.81357512936746,-0.497843877401855,2.48306341173012,TRUE,0.0186897331675006,0.999730742094805
"LINC00346",0.48059467575899,0.0460715603638457,0.434523115395144,0.783165228830566,TRUE,0.0191014827925206,0.999730742094805
"WBP2NL",0.96337640354368,1.32553939001621,-0.362162986472527,1.70683674175408,TRUE,0.0191646043814004,0.999730742094805
"IPO13",3.189795427066,3.45311843254641,-0.263323005480413,9.43503877014461,TRUE,0.0192415803124563,0.999730742094805
"LAT",3.79594842852129,4.339303011976,-0.543354583454714,16.4851377997538,TRUE,0.0200033839949076,0.999730742094805
"MAN1B1-DT",1.82176104262674,1.54336119904044,0.278399843586301,2.82863002585041,TRUE,0.0201495203092864,0.999730742094805
"LY86",7.48479430273231,6.79438658424612,0.690407718486196,157.244374084171,TRUE,0.0202588040859276,0.999730742094805
"DLG4",2.04569576316302,2.45775413271403,-0.412058369551005,4.25516918221316,TRUE,0.0207639074729258,0.999730742094805
"RCCD1",2.91485831456621,3.19738678971366,-0.282528475147447,7.77629764719122,TRUE,0.0214003794674142,0.999730742094805
"ALOX15B",-0.182315039876551,1.44740885666938,-1.62972389654593,1.50092020004884,TRUE,0.0216697620864849,0.999730742094805
"OPRK1",1.40161968542431,0.407602011106388,0.994017674317921,1.87274903718385,TRUE,0.0219697197670865,0.999730742094805
