NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_DNA_REPAIR	REACTOME_DNA_REPAIR		244	-0.25408554	-1.003338	0.48073024	0.757169	1.0	3346	tags=23%, list=21%, signal=29%	
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE		64	-0.30403832	-1.0027019	0.41528925	0.75786555	1.0	4411	tags=42%, list=27%, signal=58%	
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING		8	-0.47064996	-1.0018634	0.4958159	0.75863945	1.0	2437	tags=50%, list=15%, signal=59%	
REACTOME_PYRIMIDINE_SALVAGE	REACTOME_PYRIMIDINE_SALVAGE		9	-0.37744284	-1.001547	0.53333336	0.75844985	1.0	4234	tags=44%, list=26%, signal=60%	
REACTOME_GENE_SILENCING_BY_RNA	REACTOME_GENE_SILENCING_BY_RNA		65	-0.28490257	-1.0012404	0.45109782	0.7579325	1.0	1746	tags=17%, list=11%, signal=19%	
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS		30	-0.3454115	-0.9987897	0.5445545	0.7631159	1.0	1746	tags=17%, list=11%, signal=19%	
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS		20	-0.42247024	-0.9977575	0.44195518	0.7640142	1.0	2500	tags=30%, list=15%, signal=35%	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION		32	-0.38179395	-0.99745864	0.4319066	0.76351786	1.0	3734	tags=44%, list=23%, signal=57%	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING		16	-0.46908048	-0.99741125	0.48875254	0.7622519	1.0	350	tags=13%, list=2%, signal=13%	
REACTOME_CD22_MEDIATED_BCR_REGULATION	REACTOME_CD22_MEDIATED_BCR_REGULATION		5	-0.70918214	-0.9968554	0.5833333	0.7624489	1.0	320	tags=20%, list=2%, signal=20%	
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS		7	-0.4971682	-0.99592835	0.512476	0.76311094	1.0	2743	tags=57%, list=17%, signal=69%	
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION		5	-0.5782088	-0.99520326	0.49490836	0.7631515	1.0	1779	tags=40%, list=11%, signal=45%	
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION		13	-0.44913656	-0.99422586	0.40946501	0.7638715	1.0	3655	tags=38%, list=23%, signal=50%	
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS		11	-0.357513	-0.9941983	0.41941747	0.7626864	1.0	3626	tags=45%, list=22%, signal=58%	
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS		44	-0.29903293	-0.9938392	0.4593496	0.76197577	1.0	3245	tags=23%, list=20%, signal=28%	
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY		23	-0.38155875	-0.99350166	0.50988144	0.7617376	1.0	4769	tags=52%, list=29%, signal=74%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION		16	-0.3886505	-0.9933835	0.48742747	0.7605944	1.0	2059	tags=25%, list=13%, signal=29%	
REACTOME_SYNTHESIS_OF_PI	REACTOME_SYNTHESIS_OF_PI		5	-0.5486381	-0.9921838	0.558	0.76209825	1.0	452	tags=20%, list=3%, signal=21%	
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT		30	-0.3512695	-0.99097484	0.43824703	0.7636115	1.0	1376	tags=23%, list=8%, signal=25%	
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS		73	-0.3015216	-0.9904747	0.4745098	0.76349473	1.0	3267	tags=32%, list=20%, signal=39%	
REACTOME_RHOF_GTPASE_CYCLE	REACTOME_RHOF_GTPASE_CYCLE		35	-0.35727552	-0.98891115	0.40963855	0.76535374	1.0	2487	tags=29%, list=15%, signal=34%	
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION		5	-0.5814266	-0.9886774	0.49496982	0.7645247	1.0	2142	tags=40%, list=13%, signal=46%	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING		87	-0.3031654	-0.9884946	0.42635658	0.7637581	1.0	3734	tags=36%, list=23%, signal=46%	
REACTOME_TRNA_AMINOACYLATION	REACTOME_TRNA_AMINOACYLATION		15	-0.30918634	-0.9874092	0.50619835	0.76511145	1.0	2533	tags=27%, list=16%, signal=32%	
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS		5	-0.64863837	-0.9860405	0.5644531	0.76706666	1.0	5701	tags=40%, list=35%, signal=62%	
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION		5	-0.64863837	-0.9860405	0.5644531	0.7657326	1.0	5701	tags=40%, list=35%, signal=62%	
REACTOME_RHOB_GTPASE_CYCLE	REACTOME_RHOB_GTPASE_CYCLE		62	-0.3161076	-0.9833402	0.5464135	0.77102023	1.0	2776	tags=29%, list=17%, signal=35%	
REACTOME_NRCAM_INTERACTIONS	REACTOME_NRCAM_INTERACTIONS		7	-0.51395667	-0.98307914	0.4422311	0.7702355	1.0	379	tags=14%, list=2%, signal=15%	
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS		49	-0.2952538	-0.9810918	0.5339806	0.7733547	1.0	5093	tags=41%, list=31%, signal=59%	
REACTOME_LINOLEIC_ACID_LA_METABOLISM	REACTOME_LINOLEIC_ACID_LA_METABOLISM		8	-0.46239147	-0.980435	0.48133594	0.7740409	1.0	2147	tags=38%, list=13%, signal=43%	
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION		20	-0.33602214	-0.9799376	0.5733591	0.7736171	1.0	2889	tags=20%, list=18%, signal=24%	
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS		8	-0.39791235	-0.97971004	0.5140562	0.77287966	1.0	3777	tags=50%, list=23%, signal=65%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		155	-0.28900743	-0.9797087	0.57438016	0.7715724	1.0	2059	tags=12%, list=13%, signal=13%	
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION		14	-0.3804034	-0.97934383	0.54747474	0.77106357	1.0	3701	tags=29%, list=23%, signal=37%	
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY		10	-0.4383249	-0.9773691	0.4934334	0.7748328	1.0	4133	tags=30%, list=25%, signal=40%	
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION		108	-0.31051275	-0.97412854	0.52323234	0.7811345	1.0	3385	tags=29%, list=21%, signal=36%	
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION		31	-0.33814284	-0.9739718	0.4883721	0.7801892	1.0	4580	tags=52%, list=28%, signal=72%	
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT		33	-0.40864208	-0.9712295	0.5180723	0.7846383	1.0	3074	tags=24%, list=19%, signal=30%	
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES		478	-0.2677881	-0.96970445	0.6242424	0.78654665	1.0	3403	tags=25%, list=21%, signal=31%	
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE		14	-0.35706857	-0.9696045	0.40836653	0.78561074	1.0	1612	tags=14%, list=10%, signal=16%	
REACTOME_ERKS_ARE_INACTIVATED	REACTOME_ERKS_ARE_INACTIVATED		13	-0.393764	-0.9669821	0.4027778	0.7899629	1.0	3159	tags=31%, list=19%, signal=38%	
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR		19	-0.38593864	-0.9656179	0.5526839	0.79229087	1.0	3112	tags=32%, list=19%, signal=39%	
REACTOME_TRNA_PROCESSING	REACTOME_TRNA_PROCESSING		77	-0.25688177	-0.964749	0.5203252	0.79306614	1.0	4158	tags=31%, list=26%, signal=42%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS		42	-0.36713943	-0.9626756	0.5418327	0.79628235	1.0	3068	tags=17%, list=19%, signal=20%	
REACTOME_SIGNALING_BY_ERBB2	REACTOME_SIGNALING_BY_ERBB2		49	-0.27679715	-0.9625954	0.46653143	0.79505014	1.0	1387	tags=14%, list=9%, signal=16%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING		136	-0.22437853	-0.96231425	0.503937	0.7942901	1.0	4235	tags=32%, list=26%, signal=42%	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE		17	-0.42396736	-0.9596461	0.45857418	0.7991485	1.0	4068	tags=41%, list=25%, signal=55%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI		26	-0.3510627	-0.9583573	0.46792454	0.80086684	1.0	4144	tags=35%, list=26%, signal=46%	
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS	REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS		5	-0.6526913	-0.95822823	0.55078125	0.7997752	1.0	3116	tags=20%, list=19%, signal=25%	
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY		14	-0.44802094	-0.953645	0.51004016	0.8087137	1.0	5758	tags=57%, list=35%, signal=88%	
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION		21	-0.35765925	-0.9529164	0.6344969	0.80927616	1.0	2411	tags=24%, list=15%, signal=28%	
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS		40	-0.32544369	-0.95270854	0.48789573	0.80869055	1.0	3872	tags=35%, list=24%, signal=46%	
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS		201	-0.26522142	-0.9525849	0.7025948	0.807531	1.0	3116	tags=21%, list=19%, signal=26%	
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT		88	-0.25637075	-0.95162743	0.63188976	0.8081902	1.0	4169	tags=31%, list=26%, signal=41%	
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX		28	-0.28377235	-0.9504324	0.50513345	0.8097491	1.0	1910	tags=21%, list=12%, signal=24%	
REACTOME_RHOA_GTPASE_CYCLE	REACTOME_RHOA_GTPASE_CYCLE		125	-0.26688948	-0.9502329	0.46019417	0.808905	1.0	3505	tags=29%, list=22%, signal=36%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	REACTOME_ACYL_CHAIN_REMODELLING_OF_PS		19	-0.38227063	-0.9451882	0.6102362	0.81874	1.0	1250	tags=16%, list=8%, signal=17%	
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS		139	-0.24791844	-0.9451006	0.6297872	0.81764257	1.0	2188	tags=17%, list=13%, signal=19%	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		25	-0.29536003	-0.94489825	0.6424242	0.8168812	1.0	2982	tags=28%, list=18%, signal=34%	
REACTOME_CD28_CO_STIMULATION	REACTOME_CD28_CO_STIMULATION		31	-0.35584754	-0.94484603	0.5092025	0.81570244	1.0	954	tags=19%, list=6%, signal=21%	
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL		8	-0.45841983	-0.942986	0.6437247	0.8187874	1.0	2831	tags=38%, list=17%, signal=45%	
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION		7	-0.46037614	-0.9415652	0.5805785	0.8202036	1.0	3655	tags=57%, list=23%, signal=74%	
REACTOME_ERK_MAPK_TARGETS	REACTOME_ERK_MAPK_TARGETS		22	-0.3261643	-0.9409398	0.57367384	0.820521	1.0	3159	tags=23%, list=19%, signal=28%	
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT		19	-0.27235505	-0.9398874	0.5851272	0.822024	1.0	3412	tags=26%, list=21%, signal=33%	
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS		10	-0.4292319	-0.93878657	0.5654886	0.8234803	1.0	1634	tags=20%, list=10%, signal=22%	
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX		71	-0.30561933	-0.9385117	0.486	0.8228176	1.0	3036	tags=31%, list=19%, signal=38%	
REACTOME_SPHINGOLIPID_METABOLISM	REACTOME_SPHINGOLIPID_METABOLISM		64	-0.26260307	-0.9373565	0.53373015	0.82433534	1.0	3324	tags=27%, list=20%, signal=33%	
REACTOME_AURKA_ACTIVATION_BY_TPX2	REACTOME_AURKA_ACTIVATION_BY_TPX2		53	-0.28479457	-0.93710756	0.6052104	0.82343894	1.0	4872	tags=49%, list=30%, signal=70%	
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION		35	-0.3407553	-0.93509346	0.5205479	0.82643086	1.0	3516	tags=37%, list=22%, signal=47%	
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR		49	-0.3140387	-0.93368274	0.6348548	0.8279779	1.0	4149	tags=45%, list=26%, signal=60%	
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION		23	-0.36041132	-0.93361795	0.5871369	0.82676554	1.0	1376	tags=26%, list=8%, signal=28%	
REACTOME_NGF_STIMULATED_TRANSCRIPTION	REACTOME_NGF_STIMULATED_TRANSCRIPTION		38	-0.34654132	-0.9331133	0.51287127	0.82647216	1.0	3877	tags=37%, list=24%, signal=48%	
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS		8	-0.46227044	-0.93244696	0.60515875	0.82676446	1.0	2042	tags=50%, list=13%, signal=57%	
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA		8	-0.49027655	-0.93046176	0.6016598	0.82983994	1.0	4563	tags=63%, list=28%, signal=87%	
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS		8	-0.4416875	-0.92995375	0.58	0.82986283	1.0	3341	tags=38%, list=21%, signal=47%	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN		27	-0.32313934	-0.9299166	0.6007905	0.82863533	1.0	1746	tags=15%, list=11%, signal=17%	
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS		16	-0.3779297	-0.9270401	0.55949897	0.83354133	1.0	649	tags=13%, list=4%, signal=13%	
REACTOME_PTK6_REGULATES_CELL_CYCLE	REACTOME_PTK6_REGULATES_CELL_CYCLE		6	-0.45690137	-0.9268377	0.45309383	0.8326745	1.0	570	tags=17%, list=4%, signal=17%	
REACTOME_PARASITE_INFECTION	REACTOME_PARASITE_INFECTION		56	-0.3266128	-0.9267679	0.64887065	0.8315216	1.0	1376	tags=18%, list=8%, signal=19%	
REACTOME_CDC42_GTPASE_CYCLE	REACTOME_CDC42_GTPASE_CYCLE		134	-0.27897757	-0.92548066	0.5019841	0.8332025	1.0	3267	tags=28%, list=20%, signal=35%	
REACTOME_INTERLEUKIN_1_PROCESSING	REACTOME_INTERLEUKIN_1_PROCESSING		8	-0.4751069	-0.9249558	0.54247105	0.8329983	1.0	1717	tags=25%, list=11%, signal=28%	
REACTOME_RHOC_GTPASE_CYCLE	REACTOME_RHOC_GTPASE_CYCLE		64	-0.29466677	-0.9242179	0.6504065	0.8334496	1.0	3266	tags=30%, list=20%, signal=37%	
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER		43	-0.3314156	-0.92357326	0.52455795	0.8332819	1.0	3036	tags=33%, list=19%, signal=40%	
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION		33	-0.2948112	-0.92333806	0.5731959	0.83234125	1.0	3349	tags=27%, list=21%, signal=34%	
REACTOME_DAP12_SIGNALING	REACTOME_DAP12_SIGNALING		29	-0.3632806	-0.9221723	0.599182	0.8337957	1.0	1013	tags=17%, list=6%, signal=18%	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12		22	-0.35188505	-0.92199004	0.5761719	0.8328311	1.0	3424	tags=32%, list=21%, signal=40%	
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS		82	-0.27075252	-0.92137665	0.751503	0.8327496	1.0	1172	tags=11%, list=7%, signal=12%	
REACTOME_CTLA4_INHIBITORY_SIGNALING	REACTOME_CTLA4_INHIBITORY_SIGNALING		21	-0.31477416	-0.9197505	0.637827	0.83485967	1.0	3867	tags=38%, list=24%, signal=50%	
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS		5	-0.41530943	-0.9186467	0.58928573	0.8363099	1.0	1566	tags=40%, list=10%, signal=44%	
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN		29	-0.35180208	-0.9185175	0.55688626	0.8353283	1.0	2500	tags=24%, list=15%, signal=28%	
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS		81	-0.29792923	-0.9176545	0.64065707	0.8360873	1.0	1376	tags=17%, list=8%, signal=19%	
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS		17	-0.37294742	-0.91704226	0.55780935	0.83639157	1.0	1996	tags=18%, list=12%, signal=20%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING		6	-0.54782605	-0.91645515	0.51696604	0.8363886	1.0	3465	tags=50%, list=21%, signal=64%	
REACTOME_AUTOPHAGY	REACTOME_AUTOPHAGY		115	-0.23111527	-0.91595924	0.62450594	0.8364139	1.0	3876	tags=33%, list=24%, signal=43%	
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS		47	-0.3046538	-0.9148054	0.5397149	0.8375953	1.0	2450	tags=26%, list=15%, signal=30%	
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX		132	-0.30087996	-0.91356	0.6491935	0.8386091	1.0	2778	tags=22%, list=17%, signal=26%	
REACTOME_MAPK3_ERK1_ACTIVATION	REACTOME_MAPK3_ERK1_ACTIVATION		9	-0.40933263	-0.91189957	0.55419225	0.84108925	1.0	1536	tags=22%, list=9%, signal=25%	
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES		21	-0.33240438	-0.9117805	0.65050507	0.84002066	1.0	2714	tags=29%, list=17%, signal=34%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		45	-0.2812975	-0.9116394	0.6314741	0.8389329	1.0	5130	tags=47%, list=32%, signal=68%	
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D		7	-0.53047204	-0.9104055	0.62741315	0.84047186	1.0	1592	tags=29%, list=10%, signal=32%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		218	-0.24174495	-0.9097421	0.61336035	0.84070885	1.0	3497	tags=29%, list=22%, signal=36%	
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION	REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION		6	-0.5195617	-0.9094773	0.5725646	0.839937	1.0	4292	tags=17%, list=26%, signal=23%	
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS		8	-0.530306	-0.90876824	0.62332696	0.84006816	1.0	3265	tags=38%, list=20%, signal=47%	
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA		178	-0.22462332	-0.9077499	0.64102566	0.8408626	1.0	5061	tags=40%, list=31%, signal=57%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION		284	-0.28081653	-0.90693897	0.66260165	0.84139425	1.0	2841	tags=22%, list=17%, signal=26%	
REACTOME_RHOD_GTPASE_CYCLE	REACTOME_RHOD_GTPASE_CYCLE		42	-0.31434777	-0.9064804	0.58196723	0.8411425	1.0	1512	tags=19%, list=9%, signal=21%	
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS		18	-0.4180514	-0.90553546	0.57894737	0.84186494	1.0	1699	tags=22%, list=10%, signal=25%	
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY		10	-0.376645	-0.90462863	0.5373444	0.8426127	1.0	2730	tags=30%, list=17%, signal=36%	
REACTOME_FCGR_ACTIVATION	REACTOME_FCGR_ACTIVATION		12	-0.48261726	-0.9029941	0.5893224	0.8446757	1.0	1155	tags=25%, list=7%, signal=27%	
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	REACTOME_TRIGLYCERIDE_BIOSYNTHESIS		12	-0.33008245	-0.9029413	0.68659794	0.84352636	1.0	1514	tags=25%, list=9%, signal=28%	
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX		16	-0.34069237	-0.9028722	0.6627219	0.84237	1.0	2984	tags=25%, list=18%, signal=31%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		34	-0.30814683	-0.9025069	0.6137787	0.8422028	1.0	1393	tags=15%, list=9%, signal=16%	
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER	REACTOME_SIGNALING_BY_ERBB2_IN_CANCER		25	-0.3646496	-0.901322	0.5471311	0.84387213	1.0	3900	tags=40%, list=24%, signal=53%	
