NAME	TITLE	SCORE	
SNORA13	small nucleolar RNA, H/ACA box 13	-0.22305977	
LOC283731	-	-0.22306263	
SCRN2	secernin 2	-0.22322957	
PRR13	proline rich 13	-0.22327471	
ADAM28	ADAM metallopeptidase domain 28	-0.2232752	
ACTR8	ARP8 actin-related protein 8 homolog (yeast)	-0.22331381	
IGF1R	insulin-like growth factor 1 receptor	-0.22340737	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	-0.22370933	
SH3GL1	SH3-domain GRB2-like 1	-0.22376043	
ICT1	immature colon carcinoma transcript 1	-0.22404464	
TOE1	target of EGR1, member 1 (nuclear)	-0.22408557	
MCOLN3	mucolipin 3	-0.22411856	
SLC1A1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	-0.22420019	
NUDCD3	NudC domain containing 3	-0.22420721	
SNAP25	synaptosomal-associated protein, 25kDa	-0.22427066	
ADRA2C	adrenergic, alpha-2C-, receptor	-0.22428977	
ETNK1	ethanolamine kinase 1	-0.22436684	
SLC10A3	solute carrier family 10 (sodium/bile acid cotransporter family), member 3	-0.2244103	
TANK	TRAF family member-associated NFKB activator	-0.22443898	
RBM6	RNA binding motif protein 6	-0.22473723	
PNMA3	paraneoplastic antigen MA3	-0.22478245	
OTUB2	OTU domain, ubiquitin aldehyde binding 2	-0.22481932	
KCNJ9	potassium inwardly-rectifying channel, subfamily J, member 9	-0.22503084	
TCP10	t-complex 10 (mouse)	-0.2250361	
LRRC47	leucine rich repeat containing 47	-0.22526512	
CENPB	centromere protein B, 80kDa	-0.2253603	
HDGF	hepatoma-derived growth factor (high-mobility group protein 1-like)	-0.22548614	
FAM64A	family with sequence similarity 64, member A	-0.22556484	
SNORD38A	small nucleolar RNA, C/D box 38A	-0.2255747	
EXOSC10	exosome component 10	-0.22561313	
GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2	-0.22563247	
OCLM	oculomedin	-0.22576243	
CDK7	cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase)	-0.22581053	
THSD4	thrombospondin, type I, domain containing 4	-0.22583865	
APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1	-0.22591546	
CPNE7	copine VII	-0.22597228	
SLC30A6	solute carrier family 30 (zinc transporter), member 6	-0.2259952	
RPP25	ribonuclease P 25kDa subunit	-0.22608241	
ZNF473	zinc finger protein 473	-0.2260903	
RAB12	RAB12, member RAS oncogene family	-0.22611406	
SSB	Sjogren syndrome antigen B (autoantigen La)	-0.226154	
GGPS1	geranylgeranyl diphosphate synthase 1	-0.22618552	
TMEM127	transmembrane protein 127	-0.22645368	
MCFD2	multiple coagulation factor deficiency 2	-0.22650252	
DDX20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	-0.22659467	
TMEM164	transmembrane protein 164	-0.22680141	
PROK2	prokineticin 2	-0.22724612	
CCDC106	coiled-coil domain containing 106	-0.22737458	
PIK3C2B	phosphoinositide-3-kinase, class 2, beta polypeptide	-0.22766402	
ZNF667	zinc finger protein 667	-0.22766727	
DOK4	docking protein 4	-0.22773516	
LEFTY1	left-right determination factor 1	-0.22778587	
TFEC	transcription factor EC	-0.22791663	
QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1	-0.2280555	
MAGED4	melanoma antigen family D, 4	-0.2282101	
TUBG1	tubulin, gamma 1	-0.22834457	
GOLT1A	golgi transport 1 homolog A (S. cerevisiae)	-0.22837138	
EGF	epidermal growth factor (beta-urogastrone)	-0.22850133	
RFFL	ring finger and FYVE-like domain containing 1	-0.22851254	
LOC729574	-	-0.22856086	
LOC348761	-	-0.22858146	
STRN	striatin, calmodulin binding protein	-0.2287343	
PPP1R15B	protein phosphatase 1, regulatory (inhibitor) subunit 15B	-0.22876868	
DPP8	dipeptidyl-peptidase 8	-0.22880165	
EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	-0.22882016	
MGC72080	-	-0.22885486	
CREG2	cellular repressor of E1A-stimulated genes 2	-0.22890525	
PRDM7	PR domain containing 7	-0.22896925	
ZDHHC16	zinc finger, DHHC-type containing 16	-0.22900033	
VIPR1	vasoactive intestinal peptide receptor 1	-0.22902618	
TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	-0.22930399	
ASF1A	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	-0.22932132	
FETUB	fetuin B	-0.22934234	
ADD2	adducin 2 (beta)	-0.22964492	
CD58	CD58 molecule	-0.22979027	
SYVN1	synovial apoptosis inhibitor 1, synoviolin	-0.22984347	
VPS39	vacuolar protein sorting 39 (yeast)	-0.23008592	
PHTF2	putative homeodomain transcription factor 2	-0.23008698	
WDR75	WD repeat domain 75	-0.23012479	
GPR27	G protein-coupled receptor 27	-0.23017886	
SRF	serum response factor (c-fos serum response element-binding transcription factor)	-0.23026235	
RB1CC1	RB1-inducible coiled-coil 1	-0.23028626	
PLP2	proteolipid protein 2 (colonic epithelium-enriched)	-0.23034765	
SLC17A8	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8	-0.23035786	
MAGEB10	melanoma antigen family B, 10	-0.23056118	
STAB2	stabilin 2	-0.23064438	
ERGIC3	ERGIC and golgi 3	-0.23070157	
CATSPER3	cation channel, sperm associated 3	-0.23077045	
TMEM154	transmembrane protein 154	-0.23078641	
HERC2P4	hect domain and RLD 2 pseudogene 4	-0.23081136	
PPP2R5B	protein phosphatase 2, regulatory subunit B (B56), beta isoform	-0.23085165	
PFKP	phosphofructokinase, platelet	-0.23097916	
HIST2H2AB	histone cluster 2, H2ab	-0.23104492	
PEG3	paternally expressed 3	-0.23122816	
TSC2	tuberous sclerosis 2	-0.23129258	
PIGR	polymeric immunoglobulin receptor	-0.23129466	
CCT6B	chaperonin containing TCP1, subunit 6B (zeta 2)	-0.23133701	
ANXA4	annexin A4	-0.23143649	
SPTAN1	spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	-0.2314999	
MAP3K9	mitogen-activated protein kinase kinase kinase 9	-0.23153096	
RHOJ	ras homolog gene family, member J	-0.23155834	
SPIRE2	spire homolog 2 (Drosophila)	-0.23158132	
SPRR1A	small proline-rich protein 1A	-0.2316145	
RPL22L1	ribosomal protein L22-like 1	-0.23164192	
MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	-0.23171823	
LEO1	Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	-0.2318393	
AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	-0.23187082	
MYH16	myosin, heavy chain 16	-0.23189762	
TNFRSF8	tumor necrosis factor receptor superfamily, member 8	-0.23231006	
LRRC3	leucine rich repeat containing 3	-0.23250814	
FAM122A	family with sequence similarity 122A	-0.23255645	
LOC286190	-	-0.23264351	
COG3	component of oligomeric golgi complex 3	-0.23275886	
SNAP29	synaptosomal-associated protein, 29kDa	-0.23276298	
PPP2R5E	protein phosphatase 2, regulatory subunit B (B56), epsilon isoform	-0.23293024	
SNORD87	small nucleolar RNA, C/D box 87	-0.23294868	
PROL1	proline rich, lacrimal 1	-0.23305424	
TSR2	TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)	-0.23323324	
HDAC9	histone deacetylase 9	-0.23334317	
OXSR1	oxidative-stress responsive 1	-0.2333715	
FAM111A	family with sequence similarity 111, member A	-0.23340231	
CNIH4	cornichon homolog 4 (Drosophila)	-0.23366551	
SNORD2	small nucleolar RNA, C/D box 2	-0.23366821	
PON2	paraoxonase 2	-0.23383635	
EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	-0.23397405	
KRTAP5-6	keratin associated protein 5-6	-0.23404859	
CNTD1	cyclin N-terminal domain containing 1	-0.23426674	
BCKDK	branched chain ketoacid dehydrogenase kinase	-0.23443708	
GATA2	GATA binding protein 2	-0.23447189	
PDK1	pyruvate dehydrogenase kinase, isozyme 1	-0.234781	
SMAD6	SMAD, mothers against DPP homolog 6 (Drosophila)	-0.23520872	
DRP2	dystrophin related protein 2	-0.23521455	
MMP28	matrix metallopeptidase 28	-0.23531118	
ZNF746	zinc finger protein 746	-0.23533763	
CHN1	chimerin (chimaerin) 1	-0.23536749	
ZMAT2	zinc finger, matrin type 2	-0.23544963	
ZNF311	zinc finger protein 311	-0.23555633	
ASS1	argininosuccinate synthetase 1	-0.23562883	
PPM1G	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	-0.2357057	
SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	-0.2359824	
LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	-0.23604153	
GJB1	gap junction protein, beta 1, 32kDa (connexin 32, Charcot-Marie-Tooth neuropathy, X-linked)	-0.2362065	
CCDC36	coiled-coil domain containing 36	-0.23636486	
ERAS	ES cell expressed Ras	-0.23638338	
HCG14	HLA complex group 14	-0.23651588	
RAPGEF5	Rap guanine nucleotide exchange factor (GEF) 5	-0.23651688	
ZP3	zona pellucida glycoprotein 3 (sperm receptor)	-0.23654522	
DOHH	deoxyhypusine hydroxylase/monooxygenase	-0.23656307	
RASD1	RAS, dexamethasone-induced 1	-0.23659076	
SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	-0.23660842	
OR52N2	olfactory receptor, family 52, subfamily N, member 2	-0.23697175	
GUCY2F	guanylate cyclase 2F, retinal	-0.23697247	
TP53RK	TP53 regulating kinase	-0.2370384	
EFCAB4A	EF-hand calcium binding domain 4A	-0.23705731	
MRC1	mannose receptor, C type 1	-0.23712416	
SMG5	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)	-0.23714188	
DKC1	dyskeratosis congenita 1, dyskerin	-0.23715481	
ADPRHL1	ADP-ribosylhydrolase like 1	-0.23734096	
SRRM1	serine/arginine repetitive matrix 1	-0.23748165	
COG1	component of oligomeric golgi complex 1	-0.23749612	
LOX	lysyl oxidase	-0.23753917	
AVPR1A	arginine vasopressin receptor 1A	-0.23754157	
SUPT6H	suppressor of Ty 6 homolog (S. cerevisiae)	-0.23757274	
HTRA1	HtrA serine peptidase 1	-0.23758756	
PELP1	proline, glutamic acid and leucine rich protein 1	-0.23777287	
PCDHGA11	protocadherin gamma subfamily A, 11	-0.2378083	
TMED7	transmembrane emp24 protein transport domain containing 7	-0.23791108	
PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein-like	-0.2379307	
TOM1	target of myb1 (chicken)	-0.2382162	
UBE2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	-0.23836	
LOC284080	-	-0.23840219	
GREB1	-	-0.23870276	
FOXJ2	forkhead box J2	-0.23893157	
GGNBP1	-	-0.23897213	
SMYD5	SMYD family member 5	-0.23898676	
OTUD7A	OTU domain containing 7A	-0.23916727	
ZBED4	zinc finger, BED-type containing 4	-0.2394118	
FAT3	FAT tumor suppressor homolog 3 (Drosophila)	-0.2395511	
RBM25	RNA binding motif protein 25	-0.23964731	
PHKG2	phosphorylase kinase, gamma 2 (testis)	-0.23978491	
NTRK2	neurotrophic tyrosine kinase, receptor, type 2	-0.23982006	
SLC25A11	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11	-0.23996785	
FRMD4A	FERM domain containing 4A	-0.24028905	
GPR126	G protein-coupled receptor 126	-0.24029747	
GFAP	glial fibrillary acidic protein	-0.24052803	
MT3	metallothionein 3 (growth inhibitory factor (neurotrophic))	-0.2405362	
LECT1	leukocyte cell derived chemotaxin 1	-0.2405363	
SNORD95	small nucleolar RNA, C/D box 95	-0.24053645	
CYB5R2	cytochrome b5 reductase 2	-0.24057081	
RFTN1	raftlin, lipid raft linker 1	-0.24096988	
ZNF91	zinc finger protein 91	-0.2410058	
HIST2H2BA	histone cluster 2, H2ba	-0.24120404	
TINAGL1	tubulointerstitial nephritis antigen-like 1	-0.24160138	
MSR1	macrophage scavenger receptor 1	-0.24180482	
CAMK2N1	calcium/calmodulin-dependent protein kinase II inhibitor 1	-0.24186285	
SCYL1	SCY1-like 1 (S. cerevisiae)	-0.24199374	
C4BPA	complement component 4 binding protein, alpha	-0.24207325	
GBP7	guanylate binding protein 7	-0.24213816	
RBMS1	RNA binding motif, single stranded interacting protein 1	-0.24225543	
YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	-0.24228053	
ZNF613	zinc finger protein 613	-0.24278088	
LEPREL1	leprecan-like 1	-0.24282008	
CHRNA5	cholinergic receptor, nicotinic, alpha 5	-0.24293773	
STX12	syntaxin 12	-0.2431073	
ZFP41	zinc finger protein 41 homolog (mouse)	-0.2431701	
GFOD1	glucose-fructose oxidoreductase domain containing 1	-0.24319847	
DYRK1A	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A	-0.24320307	
BTBD2	BTB (POZ) domain containing 2	-0.24325189	
CD300C	CD300c molecule	-0.24335164	
PDC	phosducin	-0.24336834	
LDB1	LIM domain binding 1	-0.24357651	
ARL2	ADP-ribosylation factor-like 2	-0.24387133	
LATS2	LATS, large tumor suppressor, homolog 2 (Drosophila)	-0.24423595	
KCNK7	potassium channel, subfamily K, member 7	-0.24446046	
OTX1	orthodenticle homolog 1 (Drosophila)	-0.24447438	
TSEN54	tRNA splicing endonuclease 54 homolog (S. cerevisiae)	-0.24458912	
ZBTB47	zinc finger and BTB domain containing 47	-0.24473211	
MYO10	myosin X	-0.24493402	
CLDN11	claudin 11 (oligodendrocyte transmembrane protein)	-0.24502239	
ARHGAP22	Rho GTPase activating protein 22	-0.24510609	
VPS18	vacuolar protein sorting protein 18	-0.24513486	
GCKR	glucokinase (hexokinase 4) regulator	-0.24529845	
SPP2	secreted phosphoprotein 2, 24kDa	-0.24534798	
SOS1	son of sevenless homolog 1 (Drosophila)	-0.24565086	
IFNA8	interferon, alpha 8	-0.24569765	
GMNN	geminin, DNA replication inhibitor	-0.24589644	
SNORD96A	small nucleolar RNA, C/D box 96A	-0.24591246	
PSD4	pleckstrin and Sec7 domain containing 4	-0.24600199	
SCARNA6	small Cajal body-specific RNA 6	-0.24611992	
LLGL1	lethal giant larvae homolog 1 (Drosophila)	-0.24613057	
SGK3	serum/glucocorticoid regulated kinase family, member 3	-0.24619755	
DUSP2	dual specificity phosphatase 2	-0.24631321	
RAB4A	RAB4A, member RAS oncogene family	-0.24650468	
SH3BGRL3	SH3 domain binding glutamic acid-rich protein like 3	-0.24652459	
SH2D1A	SH2 domain protein 1A, Duncan's disease (lymphoproliferative syndrome)	-0.246652	
TAF5	TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa	-0.2467587	
DDHD1	DDHD domain containing 1	-0.2468432	
PPP1R3B	protein phosphatase 1, regulatory (inhibitor) subunit 3B	-0.24688177	
KIAA0319L	KIAA0319-like	-0.2471679	
PYCR2	pyrroline-5-carboxylate reductase family, member 2	-0.24727117	
PLSCR5	phospholipid scramblase family, member 5	-0.24727632	
SMAD4	SMAD, mothers against DPP homolog 4 (Drosophila)	-0.24752897	
SNORD4B	small nucleolar RNA, C/D box 4B	-0.24777378	
AANAT	arylalkylamine N-acetyltransferase	-0.24777398	
UBE2V1	ubiquitin-conjugating enzyme E2 variant 1	-0.24797684	
ZC3H11A	zinc finger CCCH-type containing 11A	-0.2480278	
SERHL2	serine hydrolase-like 2	-0.24809688	
LOC284023	-	-0.24814484	
AKAP10	A kinase (PRKA) anchor protein 10	-0.24818997	
MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	-0.24829558	
MUC4	mucin 4, cell surface associated	-0.24865147	
ALMS1	Alstrom syndrome 1	-0.24871181	
OR56B1	olfactory receptor, family 56, subfamily B, member 1	-0.24880138	
LRRC27	leucine rich repeat containing 27	-0.24886666	
LACTB	lactamase, beta	-0.24892808	
ELL3	elongation factor RNA polymerase II-like 3	-0.2490905	
MCM8	MCM8 minichromosome maintenance deficient 8 (S. cerevisiae)	-0.24912928	
NHS	Nance-Horan syndrome (congenital cataracts and dental anomalies)	-0.24913152	
SHMT2	serine hydroxymethyltransferase 2 (mitochondrial)	-0.24932688	
HSP90B1	heat shock protein 90kDa beta (Grp94), member 1	-0.24937317	
ZNF175	zinc finger protein 175	-0.24940413	
MRPS30	mitochondrial ribosomal protein S30	-0.24955116	
NUP210L	nucleoporin 210kDa-like	-0.2496562	
WIZ	-	-0.24967444	
HEYL	hairy/enhancer-of-split related with YRPW motif-like	-0.24972205	
INPP5D	inositol polyphosphate-5-phosphatase, 145kDa	-0.24977668	
KIAA0825	-	-0.24990343	
CCDC80	coiled-coil domain containing 80	-0.24992299	
SPTY2D1	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	-0.2499719	
NFATC1	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	-0.2500683	
GNL2	guanine nucleotide binding protein-like 2 (nucleolar)	-0.2501678	
HIST2H3D	histone cluster 2, H3d	-0.25022715	
SNORA45	small nucleolar RNA, H/ACA box 45	-0.2503289	
ZNF696	zinc finger protein 696	-0.25033885	
NCL	nucleolin	-0.25043052	
FGFR1OP	FGFR1 oncogene partner	-0.25059468	
CTXN1	cortexin 1	-0.25071967	
FLJ35282	-	-0.25079027	
FZD3	frizzled homolog 3 (Drosophila)	-0.25098705	
RASAL1	RAS protein activator like 1 (GAP1 like)	-0.25119123	
GRIN3B	glutamate receptor, ionotropic, N-methyl-D-aspartate 3B	-0.25119296	
TTC9C	tetratricopeptide repeat domain 9C	-0.25120765	
MUC1	mucin 1, cell surface associated	-0.25121525	
DNM2	dynamin 2	-0.25125465	
RIN2	Ras and Rab interactor 2	-0.25138858	
CLDND1	claudin domain containing 1	-0.25162587	
MFAP3L	microfibrillar-associated protein 3-like	-0.2516709	
EPS8L2	EPS8-like 2	-0.2517969	
FOXRED2	FAD-dependent oxidoreductase domain containing 2	-0.25183266	
MUC19	mucin 19, oligomeric	-0.2518964	
BMPER	BMP binding endothelial regulator	-0.25206304	
ME2	malic enzyme 2, NAD(+)-dependent, mitochondrial	-0.25215805	
SIDT2	SID1 transmembrane family, member 2	-0.25220418	
DPH2	DPH2 homolog (S. cerevisiae)	-0.25225204	
ZXDC	ZXD family zinc finger C	-0.2523538	
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	-0.2524076	
FXR2	fragile X mental retardation, autosomal homolog 2	-0.2527541	
FAM83H	family with sequence similarity 83, member H	-0.2528647	
ZNF350	zinc finger protein 350	-0.2528864	
RGS12	regulator of G-protein signalling 12	-0.25297	
EVC2	Ellis van Creveld syndrome 2 (limbin)	-0.2530462	
NSUN5	NOL1/NOP2/Sun domain family, member 5	-0.25308675	
TEAD3	TEA domain family member 3	-0.25310892	
ZNF768	zinc finger protein 768	-0.2531261	
PRDM2	PR domain containing 2, with ZNF domain	-0.2531321	
RNF4	ring finger protein 4	-0.25318345	
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	-0.25318605	
TBX15	T-box 15	-0.25342017	
FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	-0.25352138	
RPUSD4	RNA pseudouridylate synthase domain containing 4	-0.25362554	
DPPA2	developmental pluripotency associated 2	-0.25373453	
STK39	serine threonine kinase 39 (STE20/SPS1 homolog, yeast)	-0.25389898	
GRIN3A	glutamate receptor, ionotropic, N-methyl-D-aspartate 3A	-0.25391945	
SCO1	SCO cytochrome oxidase deficient homolog 1 (yeast)	-0.25403497	
LOC389332	-	-0.2541344	
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	-0.25424492	
PRRG1	proline rich Gla (G-carboxyglutamic acid) 1	-0.2542782	
DUS3L	dihydrouridine synthase 3-like (S. cerevisiae)	-0.2542833	
MAT2B	methionine adenosyltransferase II, beta	-0.25429866	
LOC113230	-	-0.25452498	
POU4F3	POU domain, class 4, transcription factor 3	-0.25454944	
WASF1	WAS protein family, member 1	-0.25457427	
CNKSR2	connector enhancer of kinase suppressor of Ras 2	-0.2545788	
OR4F21	olfactory receptor, family 4, subfamily F, member 21	-0.25460076	
SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	-0.25461543	
IGSF3	immunoglobulin superfamily, member 3	-0.254668	
FBXW4	F-box and WD-40 domain protein 4	-0.25485584	
ZNF614	zinc finger protein 614	-0.25492093	
CBLB	Cas-Br-M (murine) ecotropic retroviral transforming sequence b	-0.25492433	
CUL4A	cullin 4A	-0.2549265	
LEPR	leptin receptor	-0.2549447	
FURIN	furin (paired basic amino acid cleaving enzyme)	-0.25511625	
TXK	TXK tyrosine kinase	-0.2552653	
SAMD11	sterile alpha motif domain containing 11	-0.25536692	
SMC1B	structural maintenance of chromosomes 1B	-0.25558746	
CST4	cystatin S	-0.25564712	
RYR1	ryanodine receptor 1 (skeletal)	-0.25572753	
BRD1	bromodomain containing 1	-0.25593272	
HLF	hepatic leukemia factor	-0.256035	
HN1	hematological and neurological expressed 1	-0.25621808	
PAK1	p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)	-0.25639436	
NRXN3	neurexin 3	-0.25643313	
PRR3	proline rich 3	-0.2570701	
ALKBH1	alkB, alkylation repair homolog 1 (E. coli)	-0.25714356	
TMEM31	transmembrane protein 31	-0.2571511	
APOF	apolipoprotein F	-0.25721002	
TOR1AIP2	torsin A interacting protein 2	-0.25749448	
GPR75	G protein-coupled receptor 75	-0.25754595	
MMP10	matrix metallopeptidase 10 (stromelysin 2)	-0.25761166	
FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	-0.25769746	
IFNA2	interferon, alpha 2	-0.2577003	
PRMT6	protein arginine methyltransferase 6	-0.25779563	
TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	-0.2578387	
