SYMBOL,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
AADACL2,32.4750918872616,32.4403578176161,32.3760771549066,32.3917984611197,32.4196862871798,32.3835166402471,32.419765140356,32.4143695933351,32.3945348069479,32.361445812408,32.4392998216987,32.4569143057095,32.4095336501461,29.0847878662958,32.3467908332142,29.0931018915517,32.4378640054997,32.4330028913094,32.3917164606269,32.3921371194378,32.3953914829094,32.5108978668585,29.0991335665097,29.0786500762229,32.4341970872158,32.4219599030856,29.1955936588824,32.3830647887766,32.3971509656155,22.5271373931048,22.496884489711,22.4971742746002,19.0932318508425,22.4318768099116,22.4576148387056,22.5243513647374,22.4352358326751
AADACL3,32.4383663691021,32.3956195094707,32.4441566277892,32.4267704328674,32.3803822202475,30.8139315944712,30.7620720274749,32.5608447384866,32.4537978451932,30.7191546955756,32.4121163372753,32.4127023978492,32.480097125718,30.7328324163351,32.5379862524046,32.4001299912072,30.8126282244678,30.7542776078876,32.4775611615735,32.4721231159184,30.7912273332973,32.462242051336,32.5702883866068,32.5935083885088,32.4211595181956,32.5131407638167,32.4394163025086,32.4415827129517,32.4630533280907,22.5120906949031,22.4515787871713,22.53976451608,20.7414004186382,22.4789068925066,22.4789061701606,20.7773772804949,22.4866100793346
AADACL4,32.4652625962423,32.4513008783325,32.4279985631956,32.4570364269181,32.4241892444391,32.4258457418722,32.470486365512,32.430251775368,32.413550522146,32.4312445244727,32.471936682324,32.4352690112171,32.434930223657,32.4561086893633,32.4565145031007,32.4802294891227,32.4424219346182,32.4516314024936,32.4517823103664,32.4551027493139,32.4493797530934,32.4659874359551,32.4436872009984,32.464587800879,29.0812005556467,29.1071600217526,32.476124811595,32.4586137691288,32.3966185328389,22.5435879003543,22.5136350809068,22.452860321727,22.468682703709,22.4941724616824,22.4935437419785,22.5443605335748,22.5124004974523
AADAT,32.4210765906146,32.4310968017918,32.4023443524308,31.3159950928413,32.4036776064609,32.4192445369804,31.3032746946519,31.3078197078,32.4285377867162,32.4022996533493,31.3168716259947,32.4146154020216,32.4468881247962,32.4251711839441,32.4066779578224,32.3736536750098,32.3950042451656,32.4223622590618,31.3189742957247,32.4293639339721,31.3163880256064,32.390295505159,32.3817120791005,32.4196660857929,32.4274870186373,32.4247647203751,32.4143418010976,32.4017615449372,31.3085573150499,22.4435607466826,22.4193858093178,22.4319856511581,22.448025372633,22.4568996389668,21.350607218377,22.4414272348369,22.4620655684252
AAGAB,29.3528140601259,32.6704468025174,32.6569655137754,32.697026586147,32.7334422340424,32.716347748319,32.7157409007627,32.6834056055068,32.7101182018693,32.7148503815925,32.7393512112038,29.3994239754039,29.5080490953833,32.6516125181197,32.7699122812376,32.6733282340701,32.7078055429297,32.6727288044231,32.6990226154431,32.6816185367815,32.7279994792382,32.6526265139273,32.6465018685005,32.6305545337679,32.7535051163309,32.7888931064481,32.7056199129012,32.7770855076588,32.7849450891783,22.792925100685,22.7208331208696,22.7292987723112,22.6866343134637,22.7005550741995,22.7114928481082,22.777010847454,22.7356679864257
AAK1,32.5721629244774,32.5318288028823,30.9826647423018,32.548057460128,32.4974455871267,30.8581253524684,32.5530144320713,32.4912755195266,32.5446740588862,29.2621263731984,30.9305672677242,32.4927819222921,32.4990281371805,32.5352005621421,32.5338064253119,32.5427318826323,32.5165769647169,32.5167755252807,32.4710208572852,32.5001928931503,32.4736657246987,32.5006406712271,32.4990827115884,30.8168805695457,32.551595583206,30.8691513886343,32.556471313093,32.5693535029775,32.5181104875949,22.63485238788,22.5891080333403,22.5855000359392,22.597069449602,22.5935360004273,22.5309628062393,22.478768130792,22.5266806642601
AAMDC,32.7584228350405,32.7345948804252,32.6587607324913,32.7007360599072,32.8167941374114,32.7699122812376,29.4328493755869,29.4535257404796,32.7151009849575,32.7603062622523,29.4320614417389,32.8226872170101,32.8872580576215,32.8344357970659,29.4295194918772,32.7407650905075,32.7663486711724,32.7493770705189,32.8059578388277,32.8398307388973,32.7734825709854,32.7571986726866,29.4910177163186,32.7771535674518,32.7712065114027,32.8660935088809,32.8336527298173,32.8050559230146,32.790668636601,22.8974470300447,22.8445965891733,22.9013099629493,22.8371114431789,22.8457551490593,22.8869842327376,22.9194836741029,22.8600863287162
AAMP,32.840048489835,32.8805763228063,29.5681060981193,32.957762739298,32.8636377112028,32.8798802812703,32.8932358211409,32.8109225217085,32.8982674588139,29.5508264859042,32.9372678286794,32.9185694517575,32.9084160333104,32.9053833799278,32.9195173241291,29.5836600759941,32.8760351599211,32.8765110126025,32.8150638987946,32.8742035333874,29.5540271146887,32.8702716827891,32.8142190636762,32.8347914180893,32.9117371644825,32.8891182719984,29.5027443607434,32.8450649363732,32.8562398666954,23.0095218010584,19.5880301591815,22.9352828713538,22.984969458645,22.9645767198779,19.6182887056001,22.9813124134242,22.9521113067804
AANAT,32.2949179505797,32.3042159246372,32.2827619247726,32.2899571912085,32.3174498062859,32.2960308173785,32.3879199909655,32.3140960723195,32.313167761808,25.66462178372,32.3116139641837,32.3037262487846,32.277107345926,29.0070729436933,32.3254126811483,32.3114909139856,32.3061731752514,32.319259267991,32.3046272593553,32.3269917476853,32.3227224188252,32.2821567090786,32.3362578833888,29.0231420563431,32.3333723998189,32.3267626130753,29.0039527232666,32.3443865822575,32.3875984467982,22.3748771037458,22.3834126792924,22.3493670875957,22.355090268379,22.3793672609777,22.3403494389744,22.4038546093229,22.338021701204
AAR2,32.9087034825194,32.9033283757108,32.992756092919,32.9531573483985,32.9216212165852,32.9365540804572,32.9032623554725,32.907763957565,29.6214567432812,32.9335452858874,32.9222105719225,32.9340613212107,32.9336904270488,32.942185734754,32.905999338448,32.917643280407,32.9395688038976,32.8792170140927,32.9153679636627,32.9371843507509,32.8978301736255,29.5783591414489,32.9402162567581,32.938290715489,32.9178953768533,32.9426527002382,32.9130348142644,32.9305685836382,32.9143674992814,23.1086166564728,23.1226134876521,23.1105218607953,23.1700404162935,23.1273926823043,23.134214784414,23.1135528510208,23.11841106095
AARD,32.447239270097,32.4582140458226,32.4339695388212,32.502320461782,32.4173956053269,29.1425431637356,25.794780609386,25.7837105198814,32.4434261429787,32.4283183351337,32.4813673369245,32.4262111951108,29.116263204601,32.450125700711,32.3507253678279,32.4170926913507,32.4396937053852,32.4308128070954,32.4276727026105,32.4635582909693,32.4015147646325,29.0953656417485,32.4415032354359,32.3993108498011,32.4569962190561,32.4223719373546,32.4174089969969,32.4800915780497,32.430142594169,22.4026454492078,22.3977276347584,22.4098324390894,22.451667668263,22.3820073110812,22.4445860029872,22.4268247175185,22.448345974205
AARS1,29.9465617034464,29.9138697893695,26.6238519147977,29.9407907173218,29.9965406787615,29.9330071233312,29.9390642322754,29.9309715081787,29.9609731164528,29.954942059071,29.9570114173546,29.9392221691805,29.9385704913908,29.9265974607113,29.9665539795915,26.6021610339802,29.9651508835039,29.9594754876156,29.9594754876156,29.956415412037,29.9284242658233,29.9058255138553,29.9392221691805,29.9162637697357,29.9463754693754,29.9762276762216,26.6654881891962,29.9949332633598,29.9968254399891,16.621193361942,20.0422899361532,16.6521167210778,16.7530730785202,20.0547778510363,20.094646024678,20.0382237555542,20.0595240259707
AARS2,32.589080216334,32.5517022095603,32.5531905313859,32.6092758079622,29.2670301547689,32.5860129364653,32.5729768688928,32.5505209255909,32.5194582030266,32.5820868691976,32.5907270218341,32.5572700217535,32.5555501199797,32.5866111060447,32.6249965073231,32.622892410361,32.598818527178,32.5685046888769,32.5710104627516,32.6093609690063,32.5647728417087,29.1916748593128,32.5047369066074,32.5252968296943,32.5681820832482,29.3033233215515,32.6020652424568,32.6280330452644,32.6144820776726,22.7028198985583,22.7203467681312,22.7453015416612,22.7924155894867,22.7372733414924,22.7640195324287,22.7067607387812,22.7446868662282
AASDH,32.7022924942825,32.6970772764145,32.620491262457,32.6522659029536,32.6758598256193,32.7305125244645,32.6944790602573,32.6319130779388,32.6389897680981,32.6476730139638,32.7086097418531,32.6305545337679,32.6940442427147,32.6149047827119,32.6985167952604,32.6689586393439,32.6318714508019,32.6818608473512,32.6472572371153,32.6417173937559,32.6531505760215,32.6420451222717,32.6043492081043,32.622842943133,32.6687448361074,32.6996062965526,32.6783129979251,32.7350150916476,32.6359404729795,22.491314881343,22.4992315597005,19.2547564524039,22.4833026050719,19.217562541698,22.5337035319179,22.4661220289663,22.590325944579
AASDHPPT,32.6671563804073,32.6611195972881,32.678157251162,32.691529013201,29.3159027241548,32.702134431416,32.6996584354318,32.7149454941145,32.6255512744049,32.6751820922059,32.6626553211159,32.7349057319144,29.4004316379471,32.7586452699045,32.6647545469928,32.6603655571697,29.3705830121591,32.6182017063024,32.7112909155127,32.637316100752,32.6766952076306,32.6088362855485,32.6297748364637,29.2761426286627,32.5831814281321,32.6675715102756,32.6836446360321,32.6888832502907,32.7138278966589,19.4330372687277,19.4140802703187,22.7103629376218,22.679682612061,22.7776534399748,22.6952336024098,22.7252672249969,22.7276554341624
AASS,32.5030229374985,32.4726115793269,32.4297380116549,32.4667041999686,32.5284272672487,32.4943237287448,32.4806243112229,32.4897314799487,32.4231243769797,32.5160011850248,32.4478425943566,32.4537751551475,32.4741862437888,32.4941936880125,32.4818940490879,32.491203397385,32.4754871387596,32.535562398701,32.4631988769278,32.4561149885372,32.4262242894666,32.4346180095446,32.4550414242049,32.4302281367329,32.4687796602541,32.4816201455703,32.4732090892705,32.4716831386526,32.4651453870192,22.4016365636888,22.4285107148179,22.4699343938557,22.4961106323947,22.4959845425894,22.4358983596984,22.4234775770182,22.5100805679141
AATBC,32.4530468630578,32.4402632801393,32.4396019369732,32.4664597959648,32.4852121398996,29.1051984544053,32.4209029921898,32.4231323229356,29.1682688687026,32.4777448249602,32.4462767491278,32.4498370883056,32.4089840113043,32.4516314024936,32.5001111499725,32.4604343127527,32.4510729977477,32.4270275437953,32.4343698400827,32.4570906574158,32.5212781543369,29.1071600217526,32.4304958343137,32.4479156616925,32.5096696399914,32.4796205468961,32.4451616568043,29.1274626709166,32.4540569513053,22.4948590017336,22.5609237904261,22.5503780808488,22.5744096680859,22.5169849666755,22.5256441048861,22.5029366653437,22.5055874622843
AATF,32.9474741851162,32.9860261368109,32.978125554373,32.9508301444616,32.9442997734233,32.9633555826467,32.9802777183884,32.9313037886501,32.9690360309675,32.934501899177,29.5935846031008,32.9282789423043,32.8815830838876,32.9203778214359,32.9478206827899,29.6539819365146,32.9753958032706,32.9801960627877,32.9733694392832,32.9623044674537,32.955597654685,32.9753058470412,32.9504130385256,32.9580243792603,32.9706013895527,32.987909062539,32.9403942866986,32.9484848317659,32.9345756741587,22.9932625223104,23.0346552467818,23.04833353852,23.0793141974705,23.0601765768615,23.0431972074437,23.0613355910875,23.0243164093229
AATK,32.4929769301893,30.8075152205175,30.8354473227288,32.5107301300525,29.1617631373558,32.5038976148217,32.5091172007315,32.6005525700475,32.4949677305693,32.4638009434304,32.4817772814639,32.5453284193779,29.1669575427044,32.4899252728284,32.5058718587948,29.1314724067745,32.5262547977335,30.847935821358,32.5276641004269,32.5130461433796,30.8589471431907,32.5243166197323,32.5404349930861,32.5279561868402,32.5264438908532,32.5133301935348,32.5135344230602,32.5092093047662,32.4831795309856,22.5653078780023,22.5440343228603,20.8752977437901,22.5661641272228,22.5235252324427,22.5704576356641,22.5426922072108,22.559182671126
ABAT,30.7715142829853,32.477511989368,32.4596145447648,32.4912149095718,32.4949983253404,32.4650835946773,30.7890067761557,30.8282062525814,32.4540333078872,32.4453564612905,32.4811101520149,32.4209495438093,32.4140569749084,32.4309044451575,32.4854719019365,32.4594396218233,32.4506505243259,30.7989943901897,32.4374343527989,30.7952845890072,32.4288550487541,30.7672416975063,29.1164242972015,32.4372702929314,32.472130083719,32.4365027952415,32.4448577523974,32.4599659622894,32.4619057810785,22.4990319403744,22.5061792818708,22.5169684074937,20.85567213506,22.5008109254538,22.4671033763111,22.4229562770526,22.4942674260222
ABCA1,29.9309715081787,29.9503506545697,29.9245135795319,29.8739652116341,30.0126949271662,33.2027534127366,29.9624620805913,29.9439932789925,29.9119191321125,29.9352344200103,29.9350354148869,33.1573144685283,29.8921991998103,29.9112439187203,33.214302657711,30.0153350667713,33.1980659443748,29.9672076577873,33.2149287016219,29.9757568112478,33.1864752714229,33.211751750391,29.9373388893123,29.9359328456439,29.9955954463879,33.1906139081825,29.9286458552731,19.9873736647213,33.2138035749772,23.1581762039458,23.1622196648515,23.1675761769692,23.1593017910165,19.9223593705422,23.1949693130707,23.2183950237431,23.1367444428236
ABCA10,29.0906120307889,32.3389434159714,32.3868303217456,32.3733301120995,32.3461246498716,32.3671830437586,32.3732669146253,32.3795288760604,32.4098132955652,29.0748600117244,32.3857058187793,32.324581108627,32.3924257363038,32.3771746755689,32.41340356248,32.3976098153235,32.3826316074472,32.4139211160335,32.4226382784847,32.3805878493083,32.3881767147207,29.034678293585,32.3362724909238,32.3834113569723,32.3597210588246,32.3600566690144,32.3491537595861,29.0793244374938,32.4081722395957,22.3825158499409,22.3929412736923,22.3917604190643,22.4418401077619,22.3972779713867,22.4170559368911,22.4262117670742,22.3974035883288
ABCA11P,32.4568105981391,32.4607405572459,32.4662728523374,32.5242125930734,32.4373008991019,32.4939503905585,32.4646380152846,32.4670205627126,29.1586560502606,32.460031611926,32.4854812429135,32.4914416451299,32.430219705256,32.5097722058905,32.452721907222,32.5526907541125,32.4831799676856,32.4890937476153,32.4056582177613,29.1489625926768,32.490114657198,32.3805708880233,32.4622105815002,32.4278774507262,32.4539346467726,32.4159388049008,32.4263465838765,32.4888060384589,32.4517239095586,22.4870949294925,22.5568963444797,22.5776650822379,22.5040685362204,22.5175665533906,22.4398273338787,22.3946165538914,22.5320355379462
ABCA12,32.5707947499117,32.5835588082756,30.9289838731337,32.6218303313831,32.5768819845663,32.5494881490672,32.5931781336488,32.6917508733797,32.5687407958718,32.580860197617,32.5518733303554,32.5865220925716,32.6187176720814,32.5581268461186,30.9757127512766,32.5881821208069,27.6041494652731,32.6198005442818,32.6256639793361,32.6046091943314,30.947848689162,30.9806474079483,32.6351782636028,30.9530672141654,32.6181535342752,30.9750733352171,32.5698824321756,32.5554786326021,32.5653611412773,22.7047888091074,22.6488119729413,22.6513988870589,22.663289312692,22.653973664687,22.6451237685074,22.7117209471542,20.9418336541897
ABCA13,32.3605421802134,32.3775944573344,32.4342411076224,29.0480423490782,32.3569109861852,32.3725767126311,32.361435484359,32.3517144869403,32.2804542383911,32.3128334853573,32.3084384533019,32.3917113020609,29.0483991695938,32.3905291633644,32.3641669983448,32.3490694696085,32.3793384763576,32.371524961276,32.304400151941,32.3322472073253,32.3702568809115,29.0261414486602,32.3434968428652,32.3544972011919,32.3716539486445,29.0375829929593,32.3589768298604,32.3500307877186,32.3750278286876,22.3809780733082,22.3744319353334,22.3521390907693,22.3973806072525,22.4194134898163,22.4187731951851,19.049356686091,22.3777737083746
ABCA17P,32.3589711959059,32.3645412009833,32.3822785082578,32.3620501089372,32.3575969207536,32.4030832640414,32.3415785203363,29.0642900263902,32.3541224103302,29.0172946655909,32.3648230638627,32.3852559963238,32.3514507621321,29.0132437033541,32.3396330163871,32.3879941765957,32.4075258455792,32.3863971786119,29.0492309255641,32.3728444425398,29.0378083962649,32.3289400587541,32.3654519403095,32.3440418478567,32.3435394233185,32.3581135222402,32.412430869297,32.400938361525,32.4262957372439,22.4043755180018,22.4116289072265,22.3842370066605,22.3842620428141,22.3210753593195,22.3977498270562,22.3908734875427,22.3849963312283
ABCA2,32.4771215486887,30.8156155102969,32.5176182792737,32.4579755140335,32.4510664440291,32.4497414716848,25.8008502256694,32.4582610402445,32.4844529163428,32.4792495791787,32.4821775176576,32.4528293650867,32.4682867737842,30.8199214812419,32.4728410676025,32.4200986805705,32.4542542501332,32.4662020752512,32.4745873325402,30.7487742961053,32.4228266195462,32.4617166822158,32.4338747063025,32.4475555499278,30.7633030758798,32.513174866785,32.4323526453633,32.4135029769486,32.4586634104129,22.5829008940928,20.8539225753502,20.8664878471079,22.5302039516749,22.5252081066152,22.526941991797,22.4694965783264,20.8738339343304
ABCA3,32.7350150916476,32.7017905297717,32.7127169881717,29.3322506971653,32.6733694297833,32.656840439026,32.6327951007307,29.3292455122938,32.6289316943466,32.7103031289905,32.7031716981657,32.6357469824281,29.3941343436448,32.6979657626321,32.6554370939565,32.6486043661849,32.6648190446985,32.6180700717269,32.6901443874366,32.6490707186112,32.6730858458749,32.6484615556519,32.6292595232684,32.6526761601244,32.7163008252002,32.6490179061853,32.7089331158238,32.690682047393,29.4656503474154,22.7404399970406,22.7100757484857,22.7214705582244,22.7671707290667,22.7650393917638,22.7330033188233,22.7411204849399,22.6975273632713
ABCA4,32.4245810158081,29.1051070153727,32.3890328213965,32.4062671925995,32.428323338243,32.4970608248811,32.4039133428517,32.4367869554272,32.3570873721578,29.121837113508,32.3961345146948,32.4449879598193,32.4287597518773,32.4014045759656,32.3914959735963,32.4198842549249,32.4828453785124,29.0799717005664,32.3886885096569,25.7209230677229,32.3886824412239,32.3601694141055,25.7220453926137,32.3576887689115,32.3616403129357,32.3686647606413,32.4380919828322,32.4273724675519,29.1259800834533,22.4376022375232,22.3378369201035,22.4392807674507,22.4348834631,22.4129964278956,19.2308085373278,22.4289522825501,22.4354685783693
ABCA5,32.4439127771227,32.5005778911888,31.366211215058,31.3097833648924,31.3620835972704,32.4793301205494,31.3630970935273,32.4432985055178,32.4824853317493,32.4698411543803,32.4584346323186,30.2627203370411,32.4408684624411,32.4523904842481,32.4222068337899,32.5033750856159,32.4585116863729,32.4676831786861,31.3377373672592,32.4830290691325,32.4520780000413,32.426299418454,32.4132995542621,32.4204660566212,32.4402954772556,32.4356189469093,31.368978644568,32.4690455977678,32.4733754609436,22.4486467323062,22.5023745558136,22.5248342085309,22.5310241017895,22.5214517650191,21.3844866058259,22.4529550800251,21.4113820052186
ABCA6,32.4321230763566,29.1230366726624,32.448754093565,32.3972634834279,32.3785001286235,32.4411534051008,32.4263323510782,32.3877432993382,32.3837605343959,32.4091034210321,32.4531268769646,32.4258377070971,32.4353733643522,32.4282978148466,30.742014168476,32.4014025840857,32.4328403313912,32.4132155400825,32.4406093413018,32.4018312242841,32.4440963594062,32.408409462302,32.4317465967682,32.4109567464971,32.3958731822206,32.3952654798076,32.4449900758582,32.4236875249214,32.4321914929392,22.419188309584,22.4313511049768,22.4344650927236,17.4231781020746,22.4491582748301,22.4131217132888,22.4241163255684,22.4288155744499
ABCA7,32.4772528215951,32.4683622954764,32.4417663436332,32.4934396673163,30.7565832795719,32.4594718158489,32.4728157825351,32.4789211728175,32.4690056035179,30.8369557685301,32.4551631468293,30.8217247224905,32.498572778139,32.4852739611288,32.4744015552625,32.4603302035491,32.4337789419267,32.4469367913982,32.5278875261433,32.4956144617689,30.7870381655571,32.4412288674687,32.4785798529276,32.481368774175,30.8435182358566,32.5238016016568,32.4841922539958,32.4108867475317,32.4691530133259,22.5230453485724,22.4681752324029,22.5022092027005,22.5119076508818,22.506072728544,22.5054675177315,22.4476320525505,22.5025852335025
ABCA8,32.6691062086172,32.6875465794319,32.5356985633881,32.6573873781551,32.6238854959612,32.5546804196991,32.5585316127257,32.5565464860161,32.5473576003469,32.6008043919969,32.6999213172612,22.7937729604314,32.5683570739329,32.6848921515066,29.3311711614291,32.5193706124314,32.5678824071793,32.6170568296451,29.394942422416,32.57614192193,32.5682112397548,32.7253553423908,32.713768948743,32.5926785962859,32.6119059832131,32.5569663584613,32.7181891625546,32.6740343192218,32.7187530960586,22.7203467681312,22.7321289107417,22.6605219503241,22.5885170126415,22.7656559789214,22.7317731167727,19.4465886198598,19.3183022757533
ABCA9,32.4065044797103,32.4237907650798,32.3759215196155,31.3116536222677,32.3898759281494,31.3082874451102,32.4068563412215,32.3795597066781,32.4063991153597,32.4070591792862,30.1933421319791,32.4126050983538,32.4021383190445,32.3895597309663,32.4099100730052,32.3828160497078,32.3961934756555,31.3023257919375,32.3877044528112,31.2834034421374,31.288591319331,32.4022106558148,32.4096663209256,32.3937163509932,32.3865921745886,32.3839657313882,32.4003416671524,32.4155297146429,32.4065234964267,22.416682478485,21.332464279255,22.4435674354427,22.4059862838384,22.4481231933366,21.3183893684392,22.4309229841929,21.3214750695039
ABCB1,32.9497629119581,32.959304656265,33.0728648838542,33.1100643328496,33.0150996776751,33.0926409310903,32.9921266851394,33.0080241720571,32.972736271452,32.876187274328,33.0954200354283,32.8976387858404,32.6452109635752,32.7310903807894,33.1444139957026,29.6759038712419,32.9418249192652,32.8488623338467,32.7459608278634,32.8311230131345,32.8576012634328,32.876382392408,32.9071017596216,33.0513727343121,33.0049755284136,33.0717527928384,32.7774455901285,33.0636907997389,26.2569242018916,23.0279232026396,23.0241339300338,22.9569757114869,19.6742405521511,23.0750449291688,22.8119667022656,19.6055898370714,22.9298980436937
ABCB10,32.7998873224488,32.8264026035869,29.4602455997857,32.8981179358814,32.7968948619824,32.7909608767127,32.8114818005586,32.80582367931,32.7084567313065,26.1431949459382,32.873633309261,32.8352712789683,32.8520962631259,32.8440557081688,32.8304377473493,32.7942060940481,32.7024203300694,32.7731300686137,32.7853284681131,32.7148931189481,32.7494230238111,32.6976152738406,32.6686947432771,29.3659224503376,32.7787644251127,32.791677710027,32.7053159704971,32.7603062622523,32.7995162321407,22.5751652814898,19.2941001763282,19.3156824944741,22.5534195399333,22.6276679090452,22.5809941089386,22.5613779205861,22.6295843001939
ABCB11,32.3583266392816,32.3466609507287,29.0480702384031,32.3450399399901,32.3596377018205,32.3558584899198,32.3743109428861,32.3690192197782,29.0628321542349,32.363446738407,32.4156394176078,32.4180003935287,32.4286028135788,29.0442101643686,32.3821792273682,29.0454554090778,32.4017267901472,32.3547505012232,32.3695450334856,32.3844815164922,32.3876889672492,32.348187586939,32.3134112473887,32.3441475025392,32.3831149871183,32.3819021248546,32.3677189977437,32.3744035659176,32.3505907679444,22.4338556298163,22.3946011163708,22.3701690920545,22.4058968769404,19.1172778364496,22.401712853426,22.3583630648985,22.3867013785114
ABCB4,32.4153917033573,32.4036171328194,32.3885714261139,32.4147525176312,32.3927292788136,32.4023549973032,32.4133589841177,32.4255869251043,32.3719488485306,32.3941870191827,32.388109143745,32.4039940709258,32.3857397890253,32.41027154122,32.4164012226352,32.3445171736156,32.4073294900052,32.4092577822894,32.3848159021296,32.3734865081232,32.343381089338,32.4233177184867,32.3899418468969,32.3815701455883,32.3769624588724,32.4458883682156,32.3960410726922,32.3795785482187,32.4139312568784,22.4262066473935,22.4182476789051,22.4028686830139,22.4338940785672,22.4590856105939,22.4439962306246,22.4097695234637,22.4525630048323
ABCB5,29.0683919141483,32.3453024236026,32.4205892360737,32.3732029978266,32.3817250579728,32.3521485561305,32.3423333819664,32.4156243869925,32.3945595173381,32.3782972277458,32.3773943456318,32.3892446022272,32.3858347409901,32.368794181906,32.3594780833338,32.3904693893722,32.3340776032054,32.3525535256265,32.3854939343626,32.3524433606846,29.0241288561371,25.7111613162676,32.3490876449731,32.3959235167483,32.3787515889099,32.3480337042361,32.354280394459,32.3972221632326,32.3839473826003,22.4319117418004,22.4152791146699,22.4220842767957,22.4261308739952,22.4489823514502,22.4055307752665,19.1071685366867,22.4007231169547
ABCB6,32.5394248546017,32.5548191665467,32.5512759702003,32.5982295280188,32.5617535874206,32.5942141628072,29.2654589789461,32.5764594716065,32.5828725187525,32.5482564663523,32.6131550760466,32.6538156204977,29.3094465052589,32.5735579566589,32.5313024202378,32.5617103853835,32.5247066340525,32.5700218482715,32.5529473571564,32.5562709359156,32.5557861109993,32.5773817015435,32.5149008239063,32.4834642600334,29.3181804892875,29.3034222417215,32.599159526426,32.6103191189252,32.5920865277039,22.6201016679323,22.6274307973024,22.6205239024927,22.6076899402097,22.6042378475743,22.6400990530762,22.695140552366,22.6534130080909
ABCB7,32.7350635667566,32.7605712147537,32.8371644538276,32.7523553518208,32.768430022883,32.7832703741952,32.803627314579,32.7404194124377,32.7801345133718,32.745084349571,32.803749610977,32.7885993227874,32.9071852742655,32.7453168118155,32.726096900173,32.7564569244608,29.4467651346109,32.7244584834017,32.7967989445147,32.7568889020137,32.7896277529451,32.6162592857642,32.6901443874366,32.6418047077144,32.7517784254701,32.8196526013974,32.7485246591537,32.8037922383007,32.8177426767956,22.9573881480287,22.8891409282729,22.8959688651081,22.7635025445985,22.8713136340845,22.8250564036483,22.8794217127112,22.8753697131564
ABCB8,32.6286248694141,32.6489712520907,32.6270402924589,32.6977680915563,32.5488853243472,32.6344886180624,32.5604072836949,32.5716478873503,32.6263538706452,32.5275204436099,32.6367010375847,32.6210316571679,32.6601895072423,32.6011674217077,32.6461567889763,32.5417014653318,32.5619489746871,32.5588610008122,32.5717091036644,32.5865784119355,32.5254357584837,32.6025000864956,32.540949417239,32.5605124127865,32.6676915608117,32.7413659314016,32.5565166700507,32.5394010278752,32.5684689026881,22.7611324026181,22.6477513282071,22.6176252944775,22.6212870570076,22.6421237662799,22.645053022659,22.7209339194004,22.6609999590471
ABCB9,32.4518310097501,32.4202271354995,29.0948843240497,32.4141157058582,29.1488335564167,32.4346673884495,32.4006016130301,32.4037649886139,32.3847763546918,32.3985108952759,32.4686359425634,32.4228167127353,29.1038369576844,32.3915019006341,29.0786764182341,32.4405926524004,32.4196468687693,32.3785636117215,32.4485255180652,32.4306487097171,32.3901035510739,32.3920808489246,32.4008290986771,32.4396703749989,32.4086855488609,32.4460939139072,32.4406687411928,32.4331872688808,32.4442634381459,19.1214854577323,19.1198276863048,22.4359448904684,19.183795280099,19.0965427330702,22.4675811730367,15.7423620728588,22.5121366677141
ABCC1,32.433814736611,32.4340292137289,29.134134975452,32.4224481698468,32.4551027493139,32.441451065517,32.464172453439,32.460256126278,32.3917056508649,32.5267079153715,32.4503094907017,32.4472012133103,32.4816201455703,32.4422683368744,32.4981301883995,32.4327683173181,32.4331146693471,32.4181528601203,32.4597065819428,32.4505034621217,32.43392944925,32.4167847427089,29.1127186565537,32.4151354448603,32.3993428585008,32.4381224647392,32.4555937856896,32.4553971957023,32.4600737688545,22.4269820719662,22.53585319677,22.5478947393724,22.575248162418,22.5349506516679,22.5453057680689,22.5181248482979,22.5131912152938
ABCC10,32.6305545337679,32.6540843540046,32.6443021292602,32.6849329681937,32.6090881024199,32.6427637995528,32.6193726820355,32.625916825414,32.6421304035163,32.640508060768,32.6649691878934,32.6582689253035,32.6349524272612,32.6633114025352,32.6800400665832,29.3219483586009,32.6025000864956,32.5732041262387,32.6159407773574,32.6218483162357,32.6435459166938,32.6381001889645,32.6059621195591,32.7638398490589,32.6569655137754,32.664244773109,32.6070921386893,32.6343355042416,32.6650222341742,22.7213702144265,22.7398358105217,22.717411396745,22.814224920762,22.662201352502,22.769705300973,22.7666059421327,22.7413976516171
ABCC11,32.464379800882,32.4580634416932,32.4263982371904,32.4414291067004,30.7912424065845,32.4569214464834,32.4437725784366,32.4382727653304,32.4579311407784,32.4827274461058,32.4497337206698,32.4352962100963,32.4596388314549,30.7772949124188,32.4607365512739,32.4467254519351,32.4226816500623,32.464275389302,32.4530229173715,32.477295260771,32.4748627261817,32.4481602024581,32.4516316032667,32.4849143158204,32.5123143779583,30.7875903279546,32.456630683065,32.4688973146735,30.8053997572767,22.5031713840919,22.4634911312293,22.5117319836519,22.4596378897621,22.4865673244763,22.4900497186297,22.4495968408135,20.8372088033958
