SYMBOLS,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZFP90,-0.245268413,3.583211569,-0.891072918,0.391819829,0.999966589,-4.602765975
SERPINB9,0.373156763,8.712569424,0.890918819,0.391898978,0.999966589,-4.603645251
RBM48,-0.252593179,3.673011856,-0.890835821,0.391941612,0.999966589,-4.602080517
MRPL36,0.381875093,3.154755596,0.890810256,0.391954745,0.999966589,-4.599943703
SFMBT1,0.324516112,4.098716338,0.890607616,0.392058853,0.999966589,-4.602924474
CLHC1,-0.492337946,0.715402336,-0.890605977,0.392059695,0.999966589,-4.597928217
EIPR1,-0.213938411,3.595537054,-0.890378539,0.392176566,0.999966589,-4.602517227
XIRP1,0.440214336,-2.395142909,0.890149811,0.392294124,0.999966589,-4.597361864
RSL24D1,0.287359063,5.635706369,0.889614265,0.392569472,0.999966589,-4.605443265
DACT1,-0.707875366,2.528974839,-0.889551708,0.392601643,0.999966589,-4.601385668
MIR137HG,1.08553606,-2.825277129,0.889415623,0.392671635,0.999966589,-4.595887742
ADAMTS1,1.336276114,2.726516383,0.889017319,0.392876544,0.999966589,-4.604698767
ADCY9,0.475835431,3.376450246,0.889004375,0.392883205,0.999966589,-4.604030674
LRRN1,-1.03509179,0.65719314,-0.888946375,0.392913049,0.999966589,-4.598303273
PPP1R37,0.295482483,4.55813181,0.888897398,0.392938252,0.999966589,-4.603514973
E2F6,0.357924513,3.333295091,0.888586545,0.39309824,0.999966589,-4.60058313
CD68,0.610506047,-1.234524429,0.888485076,0.393150473,0.999966589,-4.597468075
RUFY3,0.361899328,4.461233816,0.888153022,0.393321438,0.999966589,-4.605068146
NUTM2A,-0.696882214,0.16242418,-0.888134406,0.393331024,0.999966589,-4.59768021
SIX5,-0.97428902,1.15420043,-0.888075223,0.393361502,0.999966589,-4.597577634
PEX13,0.281363546,3.958934393,0.888062302,0.393368156,0.999966589,-4.603471129
SV2A,-0.743552613,-0.266084921,-0.8880362,0.393381598,0.999966589,-4.598405633
LOC101927752,0.312240552,3.099260821,0.888024075,0.393387843,0.999966589,-4.601866805
HAUS2,0.244267753,4.369779988,0.887922568,0.393440122,0.999966589,-4.603689171
VARS2,0.286618833,3.216600305,0.88789889,0.393452317,0.999966589,-4.602460656
CAV1,0.910088125,4.1787636,0.887857324,0.393473727,0.999966589,-4.605825811
CCDC167,0.313823096,2.688476523,0.887412206,0.393703047,0.999966589,-4.600759185
HERC2P3,-0.288878088,3.192622995,-0.887389193,0.393714906,0.999966589,-4.603089482
PPARGC1B,0.443940541,2.919700895,0.887346222,0.393737049,0.999966589,-4.601583908
CLYBL,0.44457169,0.971242928,0.887043147,0.393893252,0.999966589,-4.599065559
METTL3,-0.240344424,4.077334299,-0.887033085,0.393898439,0.999966589,-4.603777378
POLR2K,0.240190122,4.66747033,0.88685624,0.393989604,0.999966589,-4.604283208
RNASEH2A,0.375387335,2.41913079,0.886750024,0.394044366,0.999966589,-4.600502407
DHRS4-AS1,0.420692626,0.876467122,0.886550707,0.394147144,0.999966589,-4.598245381
TMED1,0.413157214,2.385847916,0.886537663,0.39415387,0.999966589,-4.599763392
GAB1,-0.398017261,5.205407048,-0.886445418,0.394201443,0.999966589,-4.60392107
ERCC8,-0.303801189,1.919137351,-0.88640991,0.394219756,0.999966589,-4.599696136
POLD4,0.277031033,3.061085291,0.886221599,0.394316888,0.999966589,-4.601302953
ZNF461,0.394255215,1.973711615,0.886173905,0.394341491,0.999966589,-4.598514157
TMEM176A,1.131488688,3.168165627,0.886050664,0.394405071,0.999966589,-4.603909011
TOM1L1,-0.822584393,1.743580464,-0.885829871,0.394518995,0.999966589,-4.597746613
GLO1,0.288168537,5.327347974,0.885379697,0.394751345,0.999966589,-4.605614828
TSEN34,-0.208932891,4.839555144,-0.885340413,0.394771625,0.999966589,-4.603881446
PAPSS2,0.465371641,4.516503331,0.885316101,0.394784177,0.999966589,-4.605375081
ZFP69,0.556205169,0.925216969,0.885233637,0.394826752,0.999966589,-4.598422096
C5orf46,1.092411877,-2.342733041,0.885209724,0.394839098,0.999966589,-4.596048149
RMDN1,0.282754009,3.850755131,0.884969697,0.394963042,0.999966589,-4.603255987
TRIM58,1.059624029,4.285374161,0.884922599,0.394987365,0.999966589,-4.601830107
RAB14,0.227063491,7.100850933,0.884447843,0.395232606,0.999966589,-4.606583113
ACTR3,0.237614925,8.230034784,0.884440881,0.395236203,0.999966589,-4.605610303
COX16,0.368271285,2.298340396,0.884269773,0.395324617,0.999966589,-4.599241186
TRIB3,-0.388205268,2.414814968,-0.884264645,0.395327267,0.999966589,-4.601522569
ADNP,-0.176677884,6.644633758,-0.884262842,0.395328199,0.999966589,-4.606640901
TLE3,-0.21368538,7.962024836,-0.884176703,0.395372713,0.999966589,-4.605980524
MT2A,0.606626802,4.186203789,0.884106733,0.395408875,0.999966589,-4.605247764
DACT3,0.769066692,-2.267688777,0.883950089,0.395489839,0.999966589,-4.596812874
AJUBA,-0.891513802,2.660717023,-0.883908508,0.395511333,0.999966589,-4.599448016
LRRC2,-0.942837195,-1.772464904,-0.88388524,0.395523361,0.999966589,-4.597338278
GUCA2A,-1.438320642,1.313602814,-0.883741411,0.395597716,0.999966589,-4.59766066
SNRPB2,0.217946124,5.381558325,0.883574846,0.395683836,0.999966589,-4.605318608
SP6,-0.996303107,2.269549636,-0.883236364,0.395858885,0.999966589,-4.600081796
SENCR,0.673632733,-0.658281439,0.883167021,0.395894753,0.999966589,-4.597414993
KCNE5,0.432467993,0.469997421,0.883025937,0.395967735,0.999966589,-4.597358111
MZT1,0.329319301,3.248816553,0.882961128,0.396001264,0.999966589,-4.600765122
CTAGE6,-0.674866962,-0.171295097,-0.882787362,0.396091171,0.999966589,-4.597291068
PTEN,-0.297445482,7.593129386,-0.882691436,0.39614081,0.999966589,-4.606778261
MCRIP2,0.361902817,4.421852169,0.882544378,0.396216916,0.999966589,-4.603726632
ZKSCAN2,-0.357532746,2.716764136,-0.882452388,0.396264528,0.999966589,-4.599964248
PHLDB3,-0.536403234,3.025211897,-0.882104251,0.396444752,0.999966589,-4.603354831
NWD1,0.925148001,-1.853392024,0.882055317,0.396470089,0.999966589,-4.59600879
APEX2,-0.242832478,4.217655492,-0.881956033,0.396521499,0.999966589,-4.603653773
ACSL3,-0.318652031,5.071839805,-0.88191977,0.396540278,0.999966589,-4.606777498
CLEC4D,-1.141555827,3.477751435,-0.881721411,0.396643006,0.999966589,-4.602841689
C14orf93,-0.25442094,2.389675403,-0.881492682,0.396761487,0.999966589,-4.600224835
PRDM10,-0.223866003,3.966517114,-0.881339849,0.396840667,0.999966589,-4.603393112
FZD9,-1.131612975,-2.983966486,-0.881315955,0.396853047,0.999966589,-4.596461794
PBDC1,0.257810336,4.249158285,0.881276036,0.39687373,0.999966589,-4.60399999
PHF13,0.318948499,4.9565393,0.880986,0.397024032,0.999966589,-4.605461988
SLC25A13,0.226994781,4.49077568,0.880961602,0.397036677,0.999966589,-4.604618253
TIMM17A,0.270619303,5.729430122,0.880850415,0.397094307,0.999966589,-4.605882209
LACTB,0.406183637,5.160334958,0.880846293,0.397096444,0.999966589,-4.606513284
C9orf129,-0.351697783,3.168316629,-0.88065285,0.397196723,0.999966589,-4.601627509
PRRC2C,0.247418632,8.550565104,0.880592815,0.397227848,0.999966589,-4.605231021
IL18,0.608254761,4.5065372,0.880135981,0.39746475,0.999966589,-4.606638343
GGT2,0.48710836,-0.142323924,0.880116186,0.397475017,0.999966589,-4.598107823
GPRC5B,0.428264805,0.559606658,0.879932742,0.397570175,0.999966589,-4.600012657
KCNN3,0.820443589,-0.876558635,0.879740212,0.397670063,0.999966589,-4.596967243
OGFOD1,0.257422941,3.819397353,0.879303838,0.397896525,0.999966589,-4.603187782
ALG11,-0.355522833,1.449349777,-0.879199733,0.397950565,0.999966589,-4.599523293
SLC30A2,-1.093412275,3.254742783,-0.879168424,0.397966819,0.999966589,-4.599711083
ZBTB10,0.285134552,6.167426342,0.879145967,0.397978477,0.999966589,-4.606977637
HMGN4,0.1772625,5.535857845,0.878995512,0.398056589,0.999966589,-4.606148691
FAM107A,0.945711421,0.129860652,0.878805237,0.39815539,0.999966589,-4.599161754
STAG3L5P,-0.370470014,1.563321247,-0.878678539,0.398221187,0.999966589,-4.600772014
PXN-AS1,-0.544314727,0.083484619,-0.878498134,0.39831489,0.999966589,-4.598563694
PYCR2,-0.26925612,4.31661732,-0.878491822,0.398318168,0.999966589,-4.604675788
ATF3,0.376700106,8.534419673,0.878353887,0.398389822,0.999966589,-4.606067416
HPCAL1,-0.322060082,6.630939677,-0.878320763,0.39840703,0.999966589,-4.607113517
RHCE,-1.216472668,0.488190628,-0.878260203,0.398438494,0.999966589,-4.598792768
GAS5,0.312212056,4.584306513,0.87818837,0.398475816,0.999966589,-4.606433303
ZNF718,-0.413154836,1.378385708,-0.878162037,0.398489498,0.999966589,-4.598745002
ADCY10P1,-0.508417228,1.74475235,-0.878075441,0.398534495,0.999966589,-4.600729808
KNTC1,0.459776117,3.36012993,0.877831078,0.398661489,0.999966589,-4.604670313
CYB561D2,0.228073213,3.072940861,0.877755337,0.398700856,0.999966589,-4.602016652
SH3BGRL2,-0.702695997,4.403938731,-0.87749017,0.398838703,0.999966589,-4.601080053
ODF3B,0.559912915,5.51918255,0.87744054,0.398864506,0.999966589,-4.606639019
RGS1,0.871262066,7.516759621,0.877418733,0.398875844,0.999966589,-4.605433196
PIDD1,-0.344804017,2.833469293,-0.877410684,0.39888003,0.999966589,-4.602669729
WWC3,-0.387066427,6.460108121,-0.877332023,0.39892093,0.999966589,-4.606976973
SFPQ,-0.225309402,8.407035663,-0.877293674,0.398940872,0.999966589,-4.605931216
LRRC57,-0.242320251,3.773086653,-0.876691544,0.399254063,0.999966589,-4.60258929
GRIN2C,-0.572080291,-0.694637516,-0.876649544,0.399275916,0.999966589,-4.598253217
TEX30,-0.275383624,2.843618243,-0.876616596,0.399293059,0.999966589,-4.60082682
TCF7,-0.648569327,4.757965593,-0.876537793,0.399334063,0.999966589,-4.607189653
DCAF17,-0.258463728,3.598591149,-0.87651108,0.399347963,0.999966589,-4.602422033
NAT9,-0.225662288,3.961502876,-0.876429971,0.399390171,0.999966589,-4.603580533
RNF41,0.222275262,5.25996191,0.876312846,0.399451126,0.999966589,-4.606031826
PSG7,-0.595474618,6.225442025,-0.876210908,0.399504183,0.999966589,-4.604699334
SLX1B,0.316650273,1.940184529,0.875881682,0.399675572,0.999966589,-4.599457582
INTS6,0.225512781,4.980465176,0.875780076,0.399728476,0.999966589,-4.606698513
YY1AP1,0.213228929,6.062982229,0.875486771,0.399881221,0.999966589,-4.60710737
GPR15,0.750832178,0.69210686,0.875486486,0.399881369,0.999966589,-4.599057869
TMEM219,0.271797077,5.199084344,0.875373071,0.399940443,0.999966589,-4.606363097
TMF1,0.192567691,6.247000722,0.875202242,0.400029434,0.999966589,-4.607272799
LOC284379,1.211860853,-2.624953465,0.875027954,0.40012024,0.999966589,-4.596363062
ADAMTS14,0.749564017,-1.711076376,0.874926362,0.400173177,0.999966589,-4.59734285
APBB2,-0.56911393,4.823528801,-0.874870954,0.400202051,0.999966589,-4.602484079
KANK2,-0.372094909,3.311765206,-0.874587118,0.400349985,0.999966589,-4.603623475
SBF1P1,-0.392503604,1.17141844,-0.874419072,0.400437587,0.999966589,-4.600187096
LAMP5,-0.849497921,-0.450429261,-0.874236553,0.400532748,0.999966589,-4.597632534
TEDC1,0.288956004,2.745534008,0.874211839,0.400545635,0.999966589,-4.601564235
MFGE8,-0.477206426,1.48924349,-0.874183435,0.400560446,0.999966589,-4.602778813
ACTR8,0.199863618,3.959793842,0.87411306,0.400597144,0.999966589,-4.604490505
OAZ1,0.228766742,9.688361696,0.873832996,0.400743209,0.999966589,-4.605679494
OPTN,0.374064192,5.939845614,0.873724072,0.400800028,0.999966589,-4.607379109
RGS6,-0.840261306,-1.111543158,-0.873652257,0.400837492,0.999966589,-4.596860227
CLRN1-AS1,-1.142602869,-1.639280142,-0.873281071,0.401031169,0.999966589,-4.595926912
FUBP1,-0.183869899,6.445559406,-0.873270552,0.401036659,0.999966589,-4.60748774
ANKRD49,-0.326066162,3.799951279,-0.873009721,0.401172795,0.999966589,-4.602827358
ACSF2,0.409702328,3.588039265,0.872930126,0.401214345,0.999966589,-4.603258018
BMPR1B,-1.326351707,-3.216265792,-0.872858288,0.401251847,0.999966589,-4.596522308
NUTM2A-AS1,-0.251116583,3.600495018,-0.872606822,0.401383143,0.999966589,-4.602996874
TBX20,-0.706396609,1.292645647,-0.872490073,0.40144411,0.999966589,-4.59720495
LIPG,1.410727962,0.06452326,0.872423392,0.401478934,0.999966589,-4.600130302
PXYLP1,-0.377930137,3.146504239,-0.872194469,0.401598505,0.999966589,-4.602045864
GPA33,-0.677344786,0.314253973,-0.87209049,0.401652823,0.999966589,-4.600139046
SMU1,-0.201117855,5.485025296,-0.872074745,0.401661048,0.999966589,-4.607146059
ST3GAL1,0.395693023,7.45292231,0.872023353,0.401687898,0.999966589,-4.606768022
CRTAM,0.61454533,3.071442667,0.871944846,0.401728915,0.999966589,-4.606361375
MRE11,-0.263225189,3.381671334,-0.871789496,0.401810089,0.999966589,-4.603754519
TTC19,0.211457534,4.74926006,0.871540993,0.401939961,0.999966589,-4.607082502
FBXO3,-0.215668632,5.192671719,-0.871536727,0.401942191,0.999966589,-4.606110131
PJA1,-0.299955735,5.613519922,-0.871494738,0.401964138,0.999966589,-4.605464698
LOC388780,-0.712921356,-1.388512161,-0.871364929,0.402031992,0.999966589,-4.596986061
ME3,0.410291468,1.584179199,0.87119634,0.40212013,0.999966589,-4.601069791
CASP3,-0.252884543,5.891443776,-0.870628099,0.402417301,0.999966589,-4.607232334
NCAPH,0.440518115,1.589909254,0.870601471,0.402431231,0.999966589,-4.602293864
SPNS3,-1.054215389,0.24753894,-0.87055774,0.402454107,0.999966589,-4.598732396
BEX3,-0.681079011,4.535529895,-0.870318234,0.402579414,0.999966589,-4.603714668
AK6,0.213958186,5.545867664,0.870244236,0.402618134,0.999966589,-4.606830758
ATF7,0.241275735,4.663313401,0.870213946,0.402633984,0.999966589,-4.605057748
GRINA,0.289395293,8.234708265,0.870169889,0.40265704,0.999966589,-4.606328583
TTI1,-0.211458108,4.148247361,-0.870166019,0.402659065,0.999966589,-4.604442913
RALGAPA1P1,0.239791338,3.913137262,0.870120756,0.402682752,0.999966589,-4.605669084
GMEB2,-0.36806253,4.825350849,-0.870068334,0.402710187,0.999966589,-4.6066306
SPAAR,0.977893414,-3.110038074,0.86992981,0.402782689,0.999966589,-4.596653377
ZNF687,-0.246976868,5.409749257,-0.869521259,0.402996573,0.999966589,-4.607262967
LCORL,0.293195138,2.81234778,0.869437629,0.403040364,0.999966589,-4.60144159
TALDO1,-0.194652807,7.364185918,-0.869033528,0.403252011,0.999966589,-4.607738369
NIPA2,0.206293353,5.080377256,0.868973084,0.403283674,0.999966589,-4.606701981
RCVRN,-0.650146781,-1.750882751,-0.868913205,0.403315044,0.999966589,-4.596770921
DNAJC11,-0.334132275,4.244830546,-0.868524101,0.403518929,0.999966589,-4.604400797
C12orf45,0.617077111,2.73600311,0.868468259,0.403548195,0.999966589,-4.600119171
RAB8B,0.423070815,6.616758811,0.868436422,0.403564882,0.999966589,-4.607294857
RPL26L1,0.419325527,2.93551593,0.868352274,0.403608986,0.999966589,-4.600366984
RASIP1,0.670195989,-0.599561086,0.868290146,0.403641552,0.999966589,-4.599270542
CCDC121,0.444899628,0.66381687,0.868181639,0.403698433,0.999966589,-4.597681012
DLG5,-0.497721963,6.871386048,-0.868161799,0.403708834,0.999966589,-4.607108804
TRIM7,-0.80428867,-0.531241762,-0.867971787,0.403808455,0.999966589,-4.597356822
ZNF783,-0.366457799,3.186893424,-0.867545842,0.404031834,0.999966589,-4.603863215
MRPL35,-0.343126769,3.767646684,-0.867474064,0.404069485,0.999966589,-4.60283238
TAMM41,-0.303927225,1.933894405,-0.867468695,0.404072302,0.999966589,-4.600404512
PARD3,-0.904641327,4.461103655,-0.867262604,0.40418042,0.999966589,-4.602782733
RAMMET,-0.381136027,3.05278897,-0.867136717,0.404246472,0.999966589,-4.601064807
TTC39C,0.590357165,3.739117419,0.867089721,0.404271132,0.999966589,-4.605419984
RNF208,-0.453651165,-0.097746944,-0.867050875,0.404291517,0.999966589,-4.597407552
ZBTB7C,-0.936321128,0.403598563,-0.866849454,0.404397224,0.999966589,-4.597983867
DLX4,-0.777717981,4.098307801,-0.866814965,0.404415326,0.999966589,-4.600593128
SHF,-0.6078024,0.871690806,-0.86674156,0.404453855,0.999966589,-4.599503438
QTRT1,-0.262259137,3.017055683,-0.866612335,0.40452169,0.999966589,-4.603729747
GPS2,-0.368589106,1.358979718,-0.866501752,0.404579745,0.999966589,-4.599815157
CCDC102A,0.566678582,0.428217564,0.86647863,0.404591885,0.999966589,-4.599313731
TMEM144,0.64607552,2.317620291,0.866060526,0.404811442,0.999966589,-4.602045801
CASZ1,0.398370983,2.458279478,0.866041933,0.404821207,0.999966589,-4.603024041
KLHL12,-0.181708026,4.568559459,-0.86595177,0.404868565,0.999966589,-4.605274098
SMG8,-0.382171367,3.280981405,-0.865763276,0.404967584,0.999966589,-4.602386645
HSPA5,0.468848155,9.164857497,0.865391298,0.405163038,0.999966589,-4.604733458
TBPL1,0.312027651,4.083971814,0.865365613,0.405176537,0.999966589,-4.603454882
RHOB,0.454411659,8.87862057,0.86528169,0.405220643,0.999966589,-4.606576769
PSTPIP2,0.546324031,5.446411159,0.865005341,0.405365905,0.999966589,-4.607911296
DLX6,-1.111574327,2.124637893,-0.864833215,0.405456401,0.999966589,-4.598119317
PPP1R2C,0.916638333,-3.035781911,0.864833113,0.405456455,0.999966589,-4.597056881
IFT43,0.326814128,2.328981828,0.864708728,0.405521859,0.999966589,-4.600306164
HIST2H2AB,0.76238602,-1.206648971,0.864666887,0.405543861,0.999966589,-4.596479651
POLD3,0.216604507,4.195770354,0.864625455,0.405565649,0.999966589,-4.604746076
RAB44,-1.009809037,1.376699071,-0.864601107,0.405578454,0.999966589,-4.600452189
EBP,0.271070491,3.352001006,0.864542957,0.405609036,0.999966589,-4.60518493
UNC119B,-0.461110441,3.444804432,-0.864526904,0.405617478,0.999966589,-4.603975491
SMYD4,-0.317028378,2.77577779,-0.864506039,0.405628452,0.999966589,-4.602897696
BTG2,-0.419496867,9.025144944,-0.864470826,0.405646972,0.999966589,-4.606627229
ZEB1,0.556108351,3.418020583,0.864430333,0.40566827,0.999966589,-4.606774768
SPOCK1,0.695347074,2.459434269,0.864252551,0.405761787,0.999966589,-4.6007552
SIRT4,-0.578681093,-0.58891136,-0.864109874,0.405836849,0.999966589,-4.5968707
USP21,-0.265481213,4.3143246,-0.863988462,0.405900731,0.999966589,-4.603750717
RORA-AS1,0.664819866,-2.064441884,0.863869835,0.405963153,0.999966589,-4.597722169
FAM156B,-0.425738873,5.671816154,-0.863604698,0.406102695,0.999966589,-4.605667696
ZNF888,-1.130180295,-0.652624475,-0.863599821,0.406105262,0.999966589,-4.596426417
CRLF1,-0.423716365,-0.873116863,-0.863580022,0.406115684,0.999966589,-4.597789525
CRLS1,0.270360382,4.624864845,0.863577876,0.406116813,0.999966589,-4.604856685
NDUFAF3,0.244072,4.759592522,0.863500619,0.40615748,0.999966589,-4.605356211
KCTD5,0.232225711,4.917762691,0.863386462,0.406217577,0.999966589,-4.606534404
ZNF451,0.164847567,5.177384278,0.863360454,0.406231269,0.999966589,-4.607385502
CREBRF,0.300293719,6.173009556,0.863294489,0.406266,0.999966589,-4.607863518
SASS6,-0.334626453,1.75000616,-0.863213234,0.406308782,0.999966589,-4.600024064
TMCO1,0.19511,5.248193024,0.863199965,0.406315769,0.999966589,-4.607524123
LOC101929147,-0.481138283,0.418943649,-0.86318604,0.406323101,0.999966589,-4.598205755
FBXO21,-0.212290446,4.966764096,-0.863055179,0.406392011,0.999966589,-4.606655683
TRIQK,-0.38613786,2.856668616,-0.862905997,0.406470578,0.999966589,-4.601768295
PRDX1,0.422230802,8.020330173,0.862652106,0.406604313,0.999966589,-4.607820628
ARHGAP18,0.483017373,5.257320876,0.862633737,0.40661399,0.999966589,-4.607909475
FCRLA,-1.161810142,2.255261936,-0.862483316,0.406693239,0.999966589,-4.60074248
PAXIP1-AS1,0.560148596,2.006040755,0.862127553,0.406880714,0.999966589,-4.599215722
NXT2,0.321332876,4.518600432,0.861997967,0.406949016,0.999966589,-4.602782859
ADGRL3,-0.815291363,1.087859246,-0.861846607,0.407028804,0.999966589,-4.597211418
TMPO-AS1,-0.700370957,0.474389613,-0.861755747,0.407076705,0.999966589,-4.599343496
FAM13A-AS1,-0.748205951,1.823449333,-0.861738529,0.407085783,0.999966589,-4.601115075
RAI2,0.869909206,-0.734627197,0.861500196,0.407211452,0.999966589,-4.598219428
SERPIND1,-0.460616548,-1.954584827,-0.861187,0.407376636,0.999966589,-4.597127498
ZFP92,-0.600985708,-1.649504407,-0.861178244,0.407381254,0.999966589,-4.596899255
GDI2,0.208186493,7.68565118,0.861022787,0.407463262,0.999966589,-4.607938033
MUC13,1.103520854,-2.458051419,0.860585611,0.407693942,0.999966589,-4.596791507
HIST1H4H,-0.873256523,1.888843128,-0.860576352,0.407698829,0.999966589,-4.598320946
TAX1BP1,0.200983385,7.944779912,0.86044989,0.407765576,0.999966589,-4.608201772
C2orf72,-0.930142075,5.799178216,-0.860243603,0.407874469,0.999966589,-4.604140729
GRAMD1A,0.464723376,7.246840706,0.860136413,0.40793106,0.999966589,-4.607311992
TMEM40,-0.855350438,4.713524294,-0.860051762,0.407975755,0.999966589,-4.601330497
