"Symbol","t","logFC","P.Value","adj.P.Val"
"SLC39A3",9.4559091576166,1.13455871007691,0.000785021553934405,0.0070077617799178
"RXRA",9.42821915216156,2.05888098141377,0.000793740038229211,0.00703449796118289
"ZNF511",9.41125039447046,1.04915019853455,0.000799142535167206,0.00705962285209736
"G6PD",9.39860324361182,2.5283619007338,0.000803198972192444,0.00707478136167701
"SRSF9",9.38541620643859,0.956252475523107,0.000807455953089426,0.0070936319344506
"TMEM102",9.37848231122902,0.97083252360235,0.000809705609125658,0.00709777111284266
"TMEM131L",9.37835485918737,1.99761300539693,0.000809747033191874,0.00709777111284266
"METTL9",9.36715212415198,1.96194960251389,0.000813398458808079,0.0071223201975967
"NFIL3",9.35156539460887,1.34604289789182,0.000818513029817021,0.0071334934999755
"NLRC5",9.34825483251774,2.46197803868407,0.000819604503712438,0.00713864719883207
"SELENOO",9.33591966332544,1.09014372369825,0.000823687353264531,0.00714211564249612
"PPCDC",9.33438032102823,0.977261034819483,0.000824198642331713,0.00714211564249612
"PROSER3",9.32969252449655,1.29591115564575,0.000825758122816967,0.00714533460576444
"ARRB1",9.3276178595828,1.03248424723963,0.000826449472089667,0.00714533460576444
"TIAM1",9.32111878046952,0.986346530663603,0.000828619864063097,0.00715478236722755
"PRPF38A",9.30718991451144,1.30117871803395,0.000833295450365057,0.00717596670959897
"EIF3L",9.30498828912906,1.45442297461151,0.000834037490906487,0.00717638708770631
"FYB1",9.28317996554258,1.12331912951562,0.000841432500480363,0.00722558185618598
"RFX1",9.27313091723098,1.09871090488599,0.000844867552029459,0.00724281044603383
"TBL1X",9.26442901324531,1.91984011976984,0.000847856246557005,0.00725665519142915
"PLCL2",9.23768861245287,1.05872285030352,0.000857123175850975,0.00728626565586452
"LINC00265",9.22210770638089,1.87630696567174,0.000862581012172754,0.00730313468701956
"TRIAP1",9.20202468641663,0.957503096912459,0.000869679965863193,0.00732747530240855
"RNF112",9.1944728019185,1.23646526011508,0.000872368242005372,0.00733924675401872
"ZNF281",9.18436281089815,1.71897576136669,0.000875983375582914,0.00734639802425736
"PPP1CB",9.17167394346087,1.14848635552263,0.000880547133965867,0.00736598504584868
"PDSS1",9.16656463633423,1.35400352694688,0.000882393147456646,0.00737736942634452
"RAMAC",9.16272589803721,0.999512370886527,0.000883783273917789,0.00737985880296858
"ING1",9.16137452487957,1.97188904082311,0.000884273297740893,0.00737985880296858
"HIPK2",9.16007051789777,1.45890334419934,0.000884746467154488,0.00737985880296858
"TLR5",9.13362107654754,0.938019627434823,0.00089441234172775,0.00743720583358351
"STAT1",9.13039933060064,0.97334112710481,0.000895598694368771,0.00743720583358351
"HDHD5",9.09582004222748,1.05963762157871,0.000908456262960096,0.00749298340376277
"THOC2",9.09176897034616,1.05163199542595,0.000909977581685624,0.00749449161116811
"ZNF414",9.09047080696023,1.2300883143145,0.000910465758991671,0.00749449161116811
"BPTF",9.08986658597129,0.968387637303835,0.000910693088995178,0.00749449161116811
"LILRA4",9.06993406277622,1.59798270047281,0.000918232254157408,0.00752396342738462
"LINC00482",9.05872800431709,1.66928693196984,0.000922504937914733,0.00753976183015467
"ADD1",9.05837695333034,1.13263599456149,0.000922639187658985,0.00753976183015467
"IGBP1",9.05330803342366,1.55398770194053,0.000924580372773328,0.00754751385353557
"PECAM1",9.03635007670786,0.922758832328141,0.000931111672631921,0.00757642927629013
"SATB1",9.02702986235348,1.17527316583073,0.000934725811207019,0.00758959430690675
"ZNF213",9.0188995638755,1.0596887538605,0.000937892818472156,0.00760217189740542
"TNFSF13B",9.01886533639902,1.19782378972421,0.000937906179394893,0.00760217189740542
"MLYCD",9.01792235401949,1.16141663991654,0.000938274372135058,0.00760217189740542
"TLE3",9.01186143516629,1.68863966064193,0.000940645196340186,0.0076152333657821
"SLTM",9.00571904538541,1.08452721348048,0.00094305551077675,0.00762871713185788
"EVI5",8.99685200536559,0.964029720278797,0.000946548587444607,0.00765058431412709
"AQP9",8.9880774007057,3.11229746046019,0.000950021136588862,0.00767282073565768
"RAF1",8.97862883502546,1.15001393614871,0.000953778175639355,0.00768094589130823
"MIDN",8.96142171483403,1.46805772460518,0.000960667938685262,0.0077056107655725
"C9orf72",8.95102699471949,1.56442376712511,0.000964860063018728,0.00771844848531824
"IL15",8.94720169459418,1.48063495274168,0.000966408518335079,0.00771844848531824
"GCH1",8.94648134071087,1.29940047983161,0.000966700459033098,0.00771844848531824
"RYBP",8.92189503596494,1.24768368847278,0.000976730865745085,0.00774279819948599
"TGFB1",8.91471118840617,0.907685968933886,0.000979686094458813,0.00775476082779891
"PIWIL4",8.91345251118932,0.99329937679632,0.000980205024583405,0.00775476082779891
"BRD4",8.91011417259048,1.14499580031906,0.000981583021667077,0.00775476082779891
"LILRB1",8.90181582947632,1.12952688893113,0.000985018877776555,0.00777199789278421
"IL11RA",8.90114328003327,1.4366243419232,0.000985297996928456,0.00777199789278421
"TCL1A",8.89442619009244,2.29941535255743,0.000988091114776216,0.00778421417695443
"INTS6",8.89300342197664,1.4459242240845,0.000988683999507246,0.00778421417695443
"GMDS",8.88240545852686,1.29493035963677,0.000993114275821385,0.00780977269378313
"OAZ1",8.8755594339591,1.02471088500687,0.000995989279194025,0.00781579203198283
"AHCYL2",8.85992077897535,0.974993567436186,0.00100259576629939,0.00785271727194256
"TMEM250",8.85663646698813,0.910349411960275,0.00100399014091341,0.00785271727194256
"YBX3",8.85283867005151,0.968523466701837,0.00100560553219991,0.00785271727194256
"WDR97",8.84998777810394,0.901722945669759,0.001006820286004,0.00785271727194256
"PPP6R1",8.84677319067084,0.953070373298346,0.00100819220270341,0.00785832606916914
"E2F2",8.8457166016296,0.918141582577812,0.00100864364065085,0.00785832606916914
"SSBP4",8.81852678865201,0.922842084847906,0.00102034786478712,0.00790496705434665
"EHMT2",8.81422503444457,1.09386508392901,0.00102221508444197,0.00791022997495831
"CCR2",8.81336800724729,3.39564625392063,0.00102258759407996,0.00791022997495831
"MAP2K3",8.79977288874638,2.03709697279147,0.00102851943761237,0.00794762998527239
"AZU1",8.79869806740598,1.18503061817778,0.00102899023152297,0.00794762998527239
"TMEM167A",8.79191842852816,1.12989062096346,0.00103196604847966,0.00795848867407642
"BORCS7",8.79027254920915,0.919847736059029,0.00103269009820474,0.00796003599264958
"FPR1",8.78250869194968,1.79424662216858,0.00103611409412292,0.00797834083211208
"KXD1",8.77745840000567,1.06294492053836,0.00103834895391445,0.00798141640410438
"FAM225A",8.77600308858618,1.37426462389303,0.00103899407388878,0.00798141640410438
"TRIM22",8.75193258836049,1.46309488924706,0.00104973698293153,0.00805063037641081
"MIIP",8.74642036162712,1.56781735585548,0.00105221658904567,0.00805172072681076
"OPN1LW",8.74448069472605,1.22607741890666,0.0010530908588807,0.00805198882949107
"RPUSD1",8.73719008336153,0.912187157343147,0.0010563850732186,0.00807295166842467
"STK11",8.70527671887992,1.12625355667203,0.00107095688813731,0.00813542075663945
"RPS13",8.69778306126214,0.914040585495007,0.0010744147608542,0.00814135509868991
"KRTAP8-1",8.69236465196901,2.13178180512043,0.00107692369652116,0.00815226699250023
"DUS2",8.69235773049672,1.91013797623417,0.00107692690609764,0.00815226699250023
"BCL2L11",8.68963430815871,1.04035939541013,0.00107819071749151,0.00815371677355091
"GTPBP2",8.68633278137667,1.12923830496454,0.00107972527776844,0.0081572091526589
"CFLAR",8.67026513102769,0.906436038938242,0.00108723252650366,0.00820577283526933
"GGT1",8.66751497681897,1.17483464378048,0.00108852398243006,0.00820737368606662
"NCOA6",8.66492168645802,0.882201762838519,0.00108974352664642,0.00820842969452144
"RBM15",8.66188514013806,1.11440424449484,0.00109117368399931,0.00820950192492183
"CNN2",8.63200677427556,1.37116616220765,0.00110537125950749,0.00828053702476058
"PABPN1",8.63100708498439,1.08569739617309,0.0011058502562657,0.00828053702476058
"MAN1B1-DT",8.61688636593352,1.2635880406673,0.00111264383011115,0.00831911866682908
"MAP3K11",8.59954565206927,1.08214939839334,0.00112105782231709,0.00836147491995996
"GUCA1B",8.59812057708394,0.895924107791872,0.00112175280921664,0.00836244762548775
"PGLS",8.59654260925457,1.14605909761591,0.00112252298563265,0.00836244762548775
"OTUB1",8.58933797575327,0.913938943078871,0.00112604780978413,0.00836416850292001
"CHN2",8.58575975007568,1.04398942083375,0.0011278035577705,0.00837073523990914
"SFT2D3",8.57685559464027,1.0780211243803,0.00113218742781152,0.0083950786943723
"POLR2A",8.5664155385732,0.876651509197811,0.00113735454190325,0.00842517675268613
"CYSLTR2",8.56359425226097,1.02692968967042,0.00113875592276609,0.00842734796760425
"CD302",8.56069505890383,0.904904125556657,0.00114019824197347,0.00843096792764632
"TUG1",8.55196464653924,0.971535657653745,0.00114455529306892,0.00845212315835968
"SNX19",8.54274627382946,1.11637005918526,0.00114917839326065,0.00847560863467891
"CHP1P2",8.53983376683518,1.42075027324497,0.00115064387437078,0.00848230346167274
"PPP4R1",8.53742433276434,0.971233005950223,0.00115185798421987,0.00848713964341847
"NREP",8.5190038777493,0.952660830585207,0.00116119292933003,0.00852378308285305
"EEF1A1",8.5179577026563,1.03291610105922,0.00116172592169305,0.00852378308285305
"IL23A",8.51786821092829,1.2217073461101,0.00116177152897391,0.00852378308285305
"IRAK4",8.51766424802574,1.06332979865623,0.00116187548203277,0.00852378308285305
"PTMA",8.50957607528067,1.07972324495302,0.00116600710406155,0.00854903282929009
"SLC25A20",8.50754159008726,1.48577787122562,0.00116704924315768,0.00854903282929009
"DYSF",8.50684918609451,2.10392928118985,0.00116740418274463,0.00854903282929009
"NUDT16L2P",8.50479335405161,1.34621531239846,0.00116845883395825,0.00855017092232145
"TACC3",8.50164637921796,1.85553039602818,0.0011700755451461,0.00855094132175964
"SPTSSA",8.50054051406594,1.07701536654588,0.00117064432801183,0.00855098892430542
"TES",8.48641339626605,1.7509166948635,0.00117794074608031,0.00858688487331544
"LILRP2",8.47393598157629,1.74055779974576,0.00118443226115517,0.00860750743161822
"MCAT",8.46362595343534,1.22835645134616,0.00118982980215526,0.00862268099938331
"SPAST",8.44704259723755,1.41832923204609,0.00119857597385262,0.00865935553935899
"TNFAIP3",8.42930150313699,1.00976945601346,0.0012080215352862,0.0087031800480011
"EIF2B1",8.42492724909295,0.878968811016794,0.00121036466343519,0.0087031800480011
"APOL2",8.4206529094648,0.882390800342366,0.00121265973855762,0.00871125215094206
"CFAP410",8.41963762344257,1.14534619894074,0.00121320568488265,0.00871125215094206
"RWDD3",8.41657334157261,0.927493436095152,0.0012148552870565,0.00871898027633568
"RPL7A",8.40790412933291,1.07504608555361,0.00121953735124945,0.00873216543061765
"YPEL3",8.39884922464283,1.40183858917065,0.00122445172696664,0.00875068696602847
"LST1",8.37330158754711,1.96591249605644,0.00123845071710541,0.00880933512897059
"BAHCC1",8.37196388405912,1.28785171699888,0.00123918919460458,0.00881046716762342
"FGL2",8.36899918255927,1.95385102132432,0.00124082780863309,0.00881172620772983
"ELF4",8.36218843161697,1.24836382475134,0.00124460239075599,0.00882009000867523
"DTD2",8.34605818725505,0.924595490753257,0.00125359908667394,0.00886319614604246
"ZNHIT2",8.34183911903964,1.06734220700963,0.00125596562799753,0.00886400077308209
"JARID2",8.33793532748984,0.9970516938215,0.00125816028009975,0.00886659014817283
"HACD4",8.33628132987292,1.24980826322338,0.00125909157171186,0.00886904336386937
"ZNF143",8.32768621878939,0.932699466656571,0.00126394492859128,0.00889499050162712
"SLC25A6",8.31969380386447,1.34055268010296,0.00126847887200628,0.00890629117519457
"TADA2B",8.31763296377016,1.25030058823578,0.00126965122790726,0.00891040880203675
"GABPB1-IT1",8.31255039647487,2.06254755002482,0.00127254833111609,0.00892250577206708
"ING4",8.28886125354771,1.01733348039444,0.00128616036981945,0.00896011310316731
"TARDBP",8.28343199202112,1.3123606082942,0.00128930556746184,0.0089696976532295
"SSNA1",8.28032972278378,0.897309739966376,0.00129110702439815,0.00897812328625837
"MAPK14",8.27786506446884,1.54345519543766,0.00129254046016615,0.00898398323501226
"RPS3",8.27219963452381,0.905391847159708,0.00129584296794688,0.00899460513762492
"LARGE2",8.26130332109002,1.04252349503402,0.00130222424723988,0.00902653890247221
"DOCK8",8.25533172264278,1.01463535124125,0.0013057380221119,0.00903853611300765
"KIFC2",8.24898391991716,1.3421785851225,0.00130948610657309,0.00904834200788876
"AKT2",8.22782398336282,1.0352872230518,0.00132207715179694,0.00910192364170567
"RARG",8.22420260301014,1.09521531668855,0.00132424709652501,0.00910755449479013
"C17orf50",8.19503692010781,0.893855048296964,0.00134188584037364,0.00917186510579878
"SETDB1",8.18737357181861,1.18356085138916,0.00134656887488852,0.00917781642089141
"PLSCR3",8.1859334906067,1.111777056736,0.00134745116970079,0.00917781642089141
"TTC17",8.18090236422235,1.184864217582,0.00135053924186207,0.00918149342433542
"C14orf93",8.17881271930213,1.40815665162955,0.00135182443982899,0.00918586387576898
"GAS5",8.17789371568651,0.943992658188181,0.00135239013794363,0.00918586387576898
"PCNX3",8.1607476579876,0.87124821895595,0.00136299870501586,0.00921555939730773
"SYCP2",8.16021533210009,0.962904329769078,0.00136332971830902,0.00921555939730773
"PPP1CA",8.15871430309357,0.861247197032989,0.00136426363369114,0.00921555939730773
"IPO9",8.1585779295691,0.887178508814097,0.0013643485224726,0.00921555939730773
"RMND5A",8.15812027684862,0.872154247836647,0.00136463344678017,0.00921555939730773
"NAGS",8.15602990044862,0.964316319247263,0.0013659358098157,0.00921555939730773
"RPL32",8.15084877153461,0.852937646867284,0.00136917047021918,0.00922158747169766
"FAM120A",8.14188782140235,1.07039619934271,0.0013747874576335,0.00924304494062345
"DMAP1",8.13248561786802,0.863199686610701,0.00138071188785183,0.00926945267744942
"SPRY3",8.12695765635326,1.07011005701106,0.00138420994426273,0.00927768392787464
"RNF7",8.12398121309821,0.981968662970476,0.00138609798347619,0.00928449561569805
"MTHFS",8.09789102575718,1.46394018328506,0.00140278557807205,0.0093650408565934
"SMAD2",8.09616195727947,0.979645095737322,0.00140390031745103,0.00936837035006371
"PRICKLE3",8.09310007042217,1.09976109966493,0.00140587703630463,0.00937744647724594
"PTAFR",8.07642069637487,0.973583298084515,0.00141670605259796,0.00941685537695686
"RMDN2",8.07282532829632,1.4418607993051,0.00141905390805206,0.00942812225148787
"CHPF2",8.06791788188991,0.835627908566915,0.0014222663964752,0.0094399226549378
"IRF4",8.04427073886828,1.08302685706727,0.00143787359298737,0.00951574482252044
"ECHDC1",8.04301991918959,1.14936061929472,0.0014387050551952,0.00951710590665883
"TIMM17B",8.04169142496474,0.994512935002379,0.00143958880523292,0.00951881154347056
"CHI3L2",8.02879586182922,0.990180134129998,0.00144820246291593,0.0095632926860727
"BCR",8.0201735301459,1.83009048855932,0.00145399756701624,0.009581674451417
"GPHB5",8.01996765938841,0.85848102902999,0.00145413628576213,0.009581674451417
"TSC22D3",8.01294916490868,0.865331777292729,0.00145887531137421,0.00959626978173832
"ASB7",8.00922147658142,1.04650952600621,0.00146140012987751,0.0096087216494497
"CIMAP1D",8.00392265366927,1.17121940008347,0.00146499846057764,0.00962405900149666
"ATP11A",8.00213823079691,1.22787055164039,0.00146621270796272,0.00962787688372069
"STN1",8.00098146188232,1.08799112388886,0.00146700052393418,0.00962889251963361
"ARHGDIB",7.9944297081611,0.888112928467369,0.0014714725350413,0.00963744802450822
"CORO1B",7.98738432014893,1.46905800824351,0.00147630041759419,0.00965659215086986
"TAPBPL",7.97679833515617,0.949784450028892,0.00148359160283543,0.009675154843877
"CMTM1",7.97217351970141,0.985836484231137,0.00148679103521323,0.0096830454980036
"ILKAP",7.96659060087691,0.954304071799291,0.00149066471884123,0.00968527050806976
"LOC100132287",7.92863013494744,1.4322744000532,0.00151733889437399,0.0098110926469556
"GDI2",7.92242799412153,0.821092075767674,0.00152175326577124,0.0098281712045035
"DCLRE1C",7.91159168515331,0.969509214547703,0.0015295043940317,0.00984371681101741
"LRPPRC",7.89431986225406,0.812911371768315,0.0015419605430786,0.009915490883357
"SMC1A",7.88865832010983,1.57951605957102,0.00154607097778499,0.00992932746205831
"FGF7P3",7.88156525157533,0.997235053465738,0.00155123998305294,0.00995831897942979
"RPAP3",7.87509770283543,0.808070848127779,0.00155597188526761,0.00998106115872217
"RPF1",7.87262986736759,1.2828911668095,0.00155778217554751,0.00998346031425475
"PPARGC1B",7.86461705665659,1.40872556041518,0.00156367808471011,0.00999720481159207
"CENPB",7.85946591743246,1.05920792407402,0.00156748299891101,0.0100118779703648
"DEFB4A",7.84839624316039,1.10822098635315,0.00157569868764792,0.0100390555683911
"CXCL5",7.83074960203993,0.956322977226738,0.0015889066621445,0.0101062703964423
"HNRNPDL",7.82572813395966,1.39073682590695,0.00159269020721256,0.0101176410489927
"CSAD",7.82413439227031,1.57919432758829,0.00159389339066551,0.0101200202050598
