Gene,WT_1.gProcessedSignal,WT_2.gProcessedSignal,RNA5_TLR4_1.gProcessedSignal,RNA5_TLR4_2.gProcessedSignal
XLOC_l2_009886,5.61902275030951,4.97581205285652,4.4896513732298,5.25111060206913
STRN,5.31597714193673,6.14651086478837,5.79867253925312,5.8534646853003
lnc-RTL1-2,8.40303419713356,8.0230739036968,8.13249929114343,8.42680922726784
FAM200B,7.22305727432318,7.31493229904617,6.93167173067313,6.46664150831706
CDCA7L,8.87546940849675,8.74983451675274,8.0402578488078,8.10907064679547
lnc-PPA2-1,13.6266480427139,13.7043183583742,13.5399286956332,13.5608010551082
LOC101927151,8.64308544234355,8.92359556866283,9.36470532881341,9.34148566593507
COX5A,14.499350134965,14.6213752811643,14.5071812748197,14.5386222498699
ZNF37A,8.5091813974539,8.89379057373611,9.40299608087105,9.52217080689929
WDR82,12.6067931011514,12.5975281800797,12.4989166339527,12.4715096627525
,13.991392164855,13.9436893783304,14.1132386064512,14.0872857589183
LINC01478,6.77762738264868,6.00015442291691,6.22870934438979,6.52465433399118
,15.8869525236679,15.74047148634,15.9477427401218,15.9003887125577
GGACT,5.36106058229251,5.44196129823154,4.98971047240549,5.23953459741618
KANSL1-AS1,7.34489260260682,7.3234928424639,7.03188472734305,6.9345829773195
CASC15,9.67059571259883,9.42310475564102,9.84588133464808,10.1526972529124
LOC101929709,6.51480322899102,6.28709976207765,6.8803598347082,6.77050634101849
XLOC_l2_008203,6.26178096601997,6.05035741684485,6.75221469616833,6.74431769330836
ATF7IP2,8.64024562690131,8.5979086272805,8.30781130338914,8.39502916782525
SSB,12.8161697143962,12.9356346196761,13.1646555397563,13.1074251312864
lnc-FAM105B-1,13.894580791328,13.9552054261694,13.8703549808878,13.7622872956737
,4.36029160518682,4.64643422828319,5.6619759700076,5.31957999063782
LINC01006,9.48646747573985,9.08696596538191,9.31051435234554,9.42498552464735
C11orf74,7.21792908649738,7.40117260557545,7.52782907532912,7.31340444321379
SNHG14,7.02764784728878,7.58428563214311,7.4041438953535,7.61788372355191
MLX,8.36847562602185,8.53309784969439,8.34635667808854,8.07830642669379
,10.7892449905923,10.6521557462916,10.3604382927007,10.2707468024757
lnc-C14orf118-1,4.8520393705058,4.76556513461564,4.12831058679486,4.05344456953248
,10.5591150278098,10.7735337306354,10.443005354398,10.1697218780773
CIC,7.09789476715597,7.17188923067483,7.86836261264492,7.84318808697474
NDUFAF2,11.510799656529,11.5407716157496,11.3996142114145,11.4516260689272
LINC00265,7.37072970204151,7.08103712876499,7.00564657503845,7.03598511461276
SMIM2-AS1,7.07932419561984,7.17891033221841,6.83080387029375,6.87595363768192
FLJ40288,5.43914605440054,5.64837620185092,5.25661441541856,5.18866564370052
SNHG20,7.73822948543382,7.88443806932793,8.12623435357279,8.36193979754782
lnc-MACROD1-1,7.69707879488315,7.38224291870474,7.42382799034424,7.57075375562127
XLOC_l2_003856,5.59103230743004,4.77873360962523,4.40197042461618,5.00628833820038
ZEB1-AS1,6.65227844560536,7.19957724457316,6.86886226778665,7.15610202264585
MIR503HG,5.35269769128959,5.20331296033975,4.76281557962576,5.1974231483294
APTR,9.16829463879899,9.44996389028248,9.79138235291622,9.73250532787907
,7.1517101736641,7.15579616270633,7.23128834309469,7.11097636861642
LOC105376874,6.78386151887233,6.40491339594625,6.51415819726069,6.63252743873436
NASP,8.35370116337923,8.10463011563131,8.52989617158061,8.3065007760558
SNHG14,6.49817302618549,7.59140930189047,7.14270448792482,6.97148212297441
LPP,5.65957865071394,5.49162046012415,6.60801781710291,6.87299757372936
CDHR3,5.31079725210173,5.07794973101163,5.53928622831789,5.34353693141656
MPRIP,6.65091592383811,7.03483384309048,6.91138080781673,6.66605777154209
ARHGAP32,5.96350739828621,6.43244904946151,6.48373667595177,6.32886592116567
,10.4243692353379,10.3721448045133,10.8312497638332,10.7640451420257
SMAD4,10.8679220515001,10.6207849275954,10.8682976651295,10.9057784646526
FTL,14.7060634204175,14.5561348019439,14.5837223919586,14.6117157392222
ZNF805,5.10807172481377,5.53687653952178,5.39473073002627,5.58688528368489
USP2-AS1,5.82209582943675,5.77691150999628,6.27103243592281,6.12691114915545
TUG1,6.60851727477866,6.94934170615071,6.9606216945933,6.80419516346352
RPL5,14.8902556297765,14.9646706638491,15.0049564311111,14.9371975848644
,6.27371397790636,6.27287272175977,6.20378782251529,5.99707443320228
XLOC_l2_010118,5.82077392234344,5.89521914447721,5.45490352041475,5.27811138473067
lnc-ZADH2-1,4.94848571470233,4.81567373475781,5.25727381570061,4.32473790646505
LINC01137,9.78712236024525,9.53683021791924,9.59730675793227,9.4474356371015
FAM228B,6.23381562294806,5.70844058136965,6.38226875709379,6.77859334704922
lnc-SNURF-1,6.88206552785928,7.50033978932146,7.85604351812153,7.44171188756588
PANTR1,5.06276417471022,5.15298019854827,4.55465398851949,4.87800559162782
KPNA4,8.610567141976,8.33670571085432,8.22120865787256,8.16592633527734
lnc-DYM-1,6.02395763219994,5.84740711735069,6.08807954007182,5.93249452047452
LINC02210,4.24341416873687,5.24488129078264,5.37066683835413,5.16659341429332
KTN1-AS1,6.99540520994746,7.46990094226675,6.91858227845137,7.07372855875639
LINC01116,10.6587131192618,10.9513039150813,11.0359540104869,10.9293848786888
SYS1,9.31801629878263,9.36878132973037,9.26885661559056,9.28442312301486
AMDHD2,8.15183413495299,7.94998780005033,7.70461170385946,7.74996725103664
TIMM8A,8.91052643284901,8.97531518755179,8.79062884856987,8.8828709746206
PARP9,6.74992108840391,6.80113526279698,6.24709290688945,6.41075213131909
RPS20,6.84156523284839,6.86383663209122,7.02558852393844,6.75970014764761
KDM4C,4.9453510252315,4.92914582988079,4.67815286202996,4.72970954541836
RBM19,8.36780842829456,8.40838434445025,8.93540090963385,9.10893294336531
BRI3,7.15152513403496,6.95990112798138,6.86520025272993,6.56067798852586
RIOK2,5.08979300902195,5.38338877223957,5.34466364562094,5.25078744976201
C15orf40,9.94420802268206,10.0410031852663,10.0839540189165,10.1776984963198
RBM34,4.53510538091516,5.34622686077372,4.41612339002415,4.58971808470911
ANKRD66,10.469037827508,10.1084973037161,10.2152508996934,10.3598926940092
COX11,9.74256802546217,9.64045379595021,9.50308990794818,9.4727306324048
TMEM217,6.48949051364163,6.30210992364764,6.12202405045707,5.69818094726548
DDHD2,6.68547248061062,5.98712513221213,6.98566072919603,6.64413829353685
ZBTB24,9.79938674978927,8.83404605300305,8.80136194014966,8.96172271428905
STEAP1B,9.28365742195835,9.27881236113484,8.58807211753339,8.5052309605017
DISC1,4.2284685703943,4.73844179154733,4.55853489521369,3.98232307311851
MOSMO,7.49101545398151,7.60940659032497,7.79688460533032,7.4041438953535
PET117,10.9330676690393,11.0593531759605,10.8798244736997,10.9330676690393
LYRM4,9.3576476928666,9.37488674733738,9.93471337540505,9.92170175223533
TMEM41B,7.94527967917407,7.76944033493469,8.1117738675873,8.06675303673442
CGREF1,7.01515961983063,6.94444237681861,6.90740080199422,6.87196179504676
MDFIC,10.8390680495381,10.2859065858086,10.4000169000546,10.2100005891569
HPSE,5.43754027257934,5.79757180252183,5.06574853684227,5.01485060357024
VEPH1,11.1793248296597,11.1206848889903,10.9330676690393,10.9897670400044
OSMR,7.98681988944832,8.09320686017092,8.10814186799669,7.93470866587208
SAP25,7.78663071020902,7.95584026696376,6.82691778344018,6.91754859208024
CDK1,6.1701795034777,6.05142732586193,6.54369954717774,6.57469561191802
DZIP1L,5.79150725399635,5.91334021440517,6.39010834393609,6.38420868658792
ZFAND1,9.91088946933374,9.90174143812734,10.0782706866366,10.2581639115461
LARP4,11.195972867805,11.5037384364862,11.3187415612291,11.3183964329238
GOLGA3,4.76221665936216,4.38324186242603,4.94347278213386,5.34084922253947
MCPH1,7.21590874163655,7.68884202396392,7.8530802377312,7.99584146149421
ZFYVE28,5.42440351217287,5.31887016770163,5.36858844783578,5.5115023817494
TSFM,9.88136305680738,9.83647517564987,9.68089495779981,9.43783221707578
ZBED6,8.34942030499871,8.19152189505772,8.63629236519279,8.64866899407042
CD33,5.20729361998504,4.63291085915919,5.06005192925185,5.34258509243362
PUDP,7.37805487939913,7.48755322764474,8.07528962632954,8.18428657479025
CARD8,5.86416821730663,6.12555052476262,6.09256599222507,5.77909598340094
MTRNR2L1,16.9949881927756,16.7948778909138,16.8740090676391,17.0096865368837
MTRNR2L2,16.7238220628136,16.6620243437416,17.1572281973284,17.104126172189
MTRNR2L2,15.6118359149709,15.3040620824793,15.7966509499143,15.876793205839
MTRNR2L3,8.88602433546053,8.15893963440167,9.04093151423606,9.0733633470218
MTRNR2L6,17.198831627607,16.9649335710485,17.2815741990988,17.332038470541
MTRNR2L7,9.73407697030438,8.8722478315967,10.0553866136851,10.1994432648468
MTRNR2L8,13.9085773358978,13.3445960855414,14.1928303582237,14.2938850885179
MTRNR2L9,11.0525505810488,10.6127388608689,11.4115663428828,11.4053149028103
ZNF726,5.99680317017521,6.14438244874366,6.54977927929737,6.76196248403873
CNPY2,11.2724102462473,11.1480472776812,11.0692061262635,11.1597094351397
MID1,5.15577489874954,5.46045068062737,5.61733102449237,5.66110222779225
SUGCT,7.54245387553612,7.61004647278065,7.6050089287959,7.07325649432619
KCNJ18,5.55198176760828,6.35708621672027,5.19978880325978,5.159811444347
C19orf81,6.79251507609342,6.26143221689828,7.01631501606768,6.86924920972013
DENND1B,4.45545977233839,4.6743361766776,4.86785304796005,4.49402056160017
TGFBR3L,7.39760219284993,7.2855461660767,7.29629562315645,7.38873383078663
DCLK1,7.60265691953814,7.93193538878776,6.16514984416974,6.13790408307546
CAMTA1,10.9828895362566,10.9039169764842,11.0416960249622,11.0282203511786
CCDC189,5.42347510954452,5.57511353587121,5.15771866267675,4.83490570339737
BEAN1,6.21616215463709,5.94445309931031,6.31334777604835,6.35550943032624
LEPROT,10.4043989504926,9.80733303944675,10.5724595844552,10.5297527536606
RBM4,5.82491517146536,5.83174032031382,6.21024386291922,5.93238078031853
TMEM56-RWDD3,6.7699354238312,7.38562300163136,7.35706480840007,7.24365536819877
PDK2,7.01729997448634,6.95576948108206,6.89772923630109,6.82502746100492
PGM3,9.10227121190219,9.0971171682376,8.89419670257428,8.68733986000524
NDUFB6,12.7124279358456,12.6333630650029,12.6116428462358,12.6031791700745
GCFC2,8.3048935432666,8.48072807308959,8.2095182732404,8.13220404048657
CD44,6.63340025948861,6.76269289796681,6.53425437853372,6.4436684685929
NR3C1,6.13477626979328,6.77121732966365,7.70313847785808,7.4493501339313
PSMC2,5.80387242673599,5.25078744976201,5.72305692977827,5.89380138543457
ZNF587B,9.8212545476665,10.4466267513521,10.5529534605925,10.6590690787854
XPNPEP3,7.16569045736809,7.25853125701317,7.60967158202455,7.69707879488315
TM4SF19,11.193696664506,11.2358998220811,10.7347581563059,10.896818326705
USB1,9.20616965852683,9.41397400547411,8.9042607512864,8.90533747463242
RNF223,5.62075692911299,5.8047362080065,5.59298760264742,5.23663686729692
ATF7,9.50251423967451,9.36652231329091,9.18087600457187,9.16738962525879
IL6R,4.86211705803035,4.86458496572718,4.78701514247233,4.70882244705268
CSPG5,7.78882056169993,7.24073973266569,7.49911116683399,7.67629939446125
C5orf56,8.51724592867732,8.07627232743882,8.58689240042253,8.56343452775922
EML2-AS1,8.51414471359571,8.5877630850457,8.84583950605617,8.92608176400197
TMEM147,13.899797636513,13.8854041420109,13.8835258257106,13.9307545009666
CAMTA1,9.99837819624133,9.82714868969829,9.99465556998951,9.82016598629302
LOC100505549,4.97832704057768,5.12279696915358,5.99185375872648,5.86208579822232
DR1,10.4213791634298,10.7253595191501,10.9039169764842,10.598597167945
SF3A3,12.2076315059084,12.151836298739,11.9421206979475,12.0594986457281
FAM208B,10.2976975507985,10.5055607653944,10.521912739231,10.3942713554528
HIST1H2AG,11.3243835052705,11.1436978012215,10.9535575260424,11.3067460811522
MCPH1,8.91146955293948,8.63816076151844,8.64404095875089,8.5982769717687
RAB6C,12.0948510402074,12.1877023073213,12.2180602002588,12.0985863128591
MGAT4B,13.7976044889815,13.8000841535662,13.899797636513,13.9747098577113
C2orf48,6.86742408025952,6.28578716121748,6.28152335420466,6.35497016433503
SNORD21,7.5575125161376,7.65609858626012,8.03814287982445,8.21278343178186
RPS3A,8.45045511319976,8.14928508916048,8.46875828998869,8.57406186745628
SNORD22,8.53982573183453,8.51981332149807,9.05475417576002,9.11019402864365
SNORD4B,5.87991029068509,5.98859559895088,6.6868084918405,6.4708944950182
SNORD4A,7.94293113584022,8.22685528698586,8.6746307603502,8.70224317403635
SNORA70,10.4515304542706,10.5052971063571,9.58173702134391,9.74312992810274
SNORA68,7.41109243684488,7.85841342338672,8.34942030499871,8.39874557719986
SNORD42B,6.00252150891118,6.17077874930888,5.94221652429828,6.5060876022067
SNORD55,6.87228347070247,6.88635971965689,7.13692789906789,7.4670642097633
SNORD36C,8.85930227141249,9.2198875898747,9.09190271178342,9.25219101357415
SNORD36B,5.24083134170903,5.77886619456901,5.18024299658959,5.45644317915639
SNORD35A,7.34119179974877,7.3720815980807,7.50526531783891,7.61350197635295
SNORD34,7.26723148806223,7.64680119225924,7.84995468816772,8.0327684215743
SNORD33,6.98376942160891,7.18370956839824,7.3953909783785,7.47843613611831
SNORD32A,6.58151287899322,6.34673722380064,7.15266137393049,7.45808022949807
SNORD46,6.70233486484071,6.2059761871085,7.37400429930439,7.55677993313392
SNORD15B,9.3993628314869,8.9965417978239,9.88772524870247,10.0571420124027
SNORD83A,6.85903463689675,6.94190026737933,7.38958175745113,7.56779514577441
SNORD83B,9.03957124381904,8.93504352288696,10.3451089244716,10.4990363886674
SNORD56B,5.63089464045466,5.31925441151426,4.97617897435097,5.4336420839914
SNORD35B,7.81597140072658,7.196030844578,7.15334414169371,7.39469327950621
SNORD108,5.86366432495999,6.61834839773131,6.73336272752289,6.95822452504161
SNORD107,4.94985428331237,5.14918446177986,5.86286472338406,5.73203587100944
SNORD64,5.38227823135136,5.9290111364116,6.91413115975982,6.70935219202582
SNORD109B,5.10737362144291,5.8572970712593,6.14478035059061,6.23286350878959
SNORD38A,8.95354307347487,8.82832215742414,9.11090034288173,9.40183486943555
SNORD38B,8.45752725644994,8.26067298518579,8.25307313918484,8.16443396417361
SNORA6,8.06675303673442,8.41757495476494,9.29513554338761,9.39351060425459
SNORA64,8.66266407544846,8.47796318990232,9.56979208829416,9.7287607338151
SNORA10,10.9279626646934,10.7969582400489,10.7838605503021,10.8158511267112
SNORD12C,9.61871596385727,9.68116756793848,9.92983459836407,10.3794010024893
SNORD101,5.6912397048775,5.55253678574712,5.89640743322459,5.99157923067436
SNORD100,7.70517300386432,7.58241553817642,8.18987490432149,8.27671803069082
SNORA33,7.84995468816772,7.86836261264492,8.35214956966766,8.63386713500317
SNORD54,7.73586190387065,8.16156593287158,8.1273383696081,8.09532606785794
SNORD43,9.71247809749304,9.29422869983231,9.58739201934976,9.81946914639988
SNORD16,8.4299280707483,8.26394275171431,9.716014232129,10.0549088486376
SNORD18A,5.73812857152377,5.70133715146627,5.96001128881902,6.40784713012266
SNORD18B,6.35315640600632,6.21446679661598,6.50437659442091,6.35082499401504
SNORD18C,6.81009900992451,6.51689642758273,6.82373129472225,6.72955890638944
SNORA66,5.21824367266029,5.65112423183622,6.18233667705647,6.25426318801756
SNORD24,5.48274607471793,5.39277572683425,5.22895357585433,5.78195179628486
SNORD36A,9.29591460761931,9.63444151196738,9.64856390033799,9.76861090987715
SNORA65,8.44799513585681,8.26927408172326,10.0206473644908,10.3302746383682
SNORD68,8.87817269519721,8.94070143094576,9.11253304260322,9.37411554393283
SNORD29,7.956147378708,7.4120474694064,7.43518317679687,7.87458489676055
SNORD31,6.59620920875465,6.58263075381102,6.80349572865719,6.90365543688752
SNORD30,7.43227918745122,7.11174758953275,7.2086786684129,7.41948659969589
SNORD28,7.12702723092505,6.95733915103207,6.87573305398529,7.34620070971639
SNORD27,8.6042089245056,8.12117708314429,8.55883685004091,8.99342539671963
SNORD26,12.0756259710694,11.697767951219,12.2369214247567,12.6412630430802
SNORD25,6.24549500564291,6.09808464705702,6.33705932604299,6.64465844751738
SNORD58A,7.6388989704903,7.25619300643457,7.97383291354354,8.28899831736178
SNORA27,8.87623725810131,8.59364320147549,11.2631310589047,11.5678611799029
SNORA21,8.75203369305028,8.33645331223037,9.42310475564102,9.63118291647924
SNORD74,6.18044897652051,6.3711537635562,6.93279293549071,7.14893710041449
SNORA3A,5.61500263398397,5.28809453896034,6.26627011976673,6.21084613274943
SNORA72,6.65862191343781,6.8014049778835,7.20359202314761,6.99143350981729
SNORD72,4.94875288486178,4.93739801097618,5.6152755659178,5.67287342682409
SNORA69,4.40770111322104,4.3894723996974,5.50006358740829,5.87616072293903
SNORA52,4.83357728409779,5.1615274968176,5.6264199262999,5.73223916948167
SNORA63,8.82463464711449,8.6831734319346,9.36447310569352,9.56627117106142
SNORA4,7.52501472349848,7.22986791216521,7.97644664100241,8.40266154889102
SNORA41,6.23938652366236,5.77720603838585,7.08248928115002,7.22305727432318
SNORD95,7.1068271201411,6.88604996492449,7.39021088884963,7.59101172588936
SNORD96A,6.76767369986067,6.54925660902061,7.14770786194722,7.29785982022081
SNORD87,9.49494019218905,9.25324140842682,9.69708321669974,9.95036592123537
SNORD37,6.1720542384921,5.74089770279685,6.05424737805455,6.60758361597608
SNORD10,8.84989511460036,8.46372918870434,9.0852654674555,9.15297218814221
SNORD60,8.3530517997524,8.30947561168924,8.52521669669247,8.75954072664536
SNORD56,7.546934693215,7.41043290837279,7.30718406040897,7.41109243684488
SNORD53,4.18111095726458,4.31989090533489,5.5717601055821,4.9439111811345
SNORD52,9.13841149973619,9.07200290146899,9.50106412266749,9.63325949070473
SNORD49A,8.76388832679278,8.64699701718136,9.07052773107827,9.30028262422277
SNORD48,7.84793622703987,7.84877411668905,7.80640030151827,8.01182199593912
SNORD47,10.6475490827554,10.6864773993225,10.7103926497508,10.9012108014016
