,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
HMX2,22.3171950819038,22.1353332221764,22.2978933017264,22.1201682543654,21.9698958774802,18.706081135023,22.2087544075891,22.1322031750149,22.2649098609772,22.0688173037479,22.1451052944206,22.3593072065358,22.1283203792181,22.2992588937802,22.033314777067,21.9984750841206,22.0657513872543,21.964610208453,22.2727431061091,22.2317245161637,22.1766823633314,22.6237718912686,22.4560151906788,22.1471984023262,22.2803004055207,22.2046003961611,22.4457481573317,21.8143939246962,22.052625426444,8.58871463558226,8.8073549220576,8.90086680798075,8.89784545600551,8.87344411251538,8.79116288855502,8.71424551766612,8.89178370321831
HMX3,22.4980311026217,22.2226380899197,22.314766879537,22.349917218491,22.0554307312346,22.2165386548053,21.9892655949081,21.9754985033923,22.3711964936956,22.0633996897733,21.945584574812,21.9478398740041,21.9593610030839,21.9043395126803,22.0256924627355,21.9832257013281,21.9294021796747,22.0082996967792,22.3519930307089,22.305317828408,22.2385196146064,22.293865352339,22.371319349828,18.9701873590485,22.2199232922015,22.345210036772,21.9355837678194,21.8179634161667,21.9330321621429,8.81378119121704,8.94544383637791,8.96289600533726,8.90388184573618,8.94251450533924,8.96000193206808,8.85174904141606,8.7714894695006
HNF1A,19.043782940771,22.4801891567354,22.7111069246412,22.4257532276207,22.2116197979744,22.2706053042212,22.3583480394692,22.51744785184,22.6350653353697,22.3674278161407,22.4115846886506,22.2379967706903,22.4362916627059,22.2998108603166,22.3634677405886,22.0588482298831,22.0434175111255,22.0528880649821,22.531705562135,22.3918563700941,22.5879454921397,22.6624165191591,19.0193844033495,22.3341011208011,22.3310803997791,22.4927047781482,22.0677953990031,22.0385794516641,22.0896234289418,8.78790255939143,8.89178370321831,8.89481776330794,8.91288933622996,8.95710204156229,8.95419631038687,8.89178370321831,8.89481776330794
HNF1B,22.4634175929945,22.4798875025065,22.4280998288276,22.2292596379742,22.0579232364954,22.2169008084886,22.1692870992612,22.3032263564414,22.369541863956,22.1760496190803,20.4309222008711,18.8741799522633,22.247602766141,22.3806306892841,22.1359911550265,22.0996068781306,22.136031220554,22.0129171155659,20.5305484972299,22.3296378926688,22.3823136848857,22.3103331714178,22.3713210092846,22.4014250715266,22.1545141754269,22.2805027965371,22.2387297708525,21.883553902621,20.3653819193866,8.6620551053538,8.94221644509037,8.95324567858731,8.90406731403795,7.13587740282324,8.92172746292173,8.77139503077745,8.83974004975272
HNF4A,22.4212482233965,20.6354492549952,22.4083582224953,22.2714853244571,22.1427350498825,22.1782652184196,20.3413411959419,20.5807231779717,22.3431179762304,22.1468443390779,20.4772080074461,20.5994684960335,20.5487899726155,22.2153785631816,22.1433343333551,20.4178236025101,22.0114477067692,18.6533048566976,22.4414941369707,22.2857290757838,20.6265948749352,22.1153002407763,22.484449914734,22.2776526345692,22.2158780644077,22.2169246439315,22.0089692087364,21.6948257147572,21.8832524796329,8.64196016290813,8.90569989094752,8.95818175479317,8.896210872998,8.89553055735848,8.90304507396217,8.82846378683759,8.84020723485954
HNF4G,22.7527520126841,22.5739272726451,22.893182452465,22.0727809498415,22.194779393952,19.2504510965329,22.3846846929184,22.4485428400838,22.5446343356863,22.5872409612179,22.190149300963,19.1734624335661,22.5683080209231,22.6564074049085,22.3791086234784,22.529942588973,22.3207069141313,22.370466853115,19.1443395912478,22.4028046824476,22.6842597942687,22.7248339801776,22.9025699819292,22.84776562868,22.5050097510072,22.5297698660326,22.3327757760005,22.1861662402531,22.5257645231615,8.7279204545632,5.49185309632967,9.04439411935845,9.00562454919388,8.84549005094438,8.90388184573618,8.77478705960117,5.6724253419715
HNMT,21.1328998264596,21.5553515559854,20.8166934304496,22.1561340744796,21.1227863828181,20.0813628329862,21.6742266210926,20.1073544614621,22.1528807146851,19.9473637075945,21.4398845975787,21.8763123310987,22.1978342732631,21.7462219212543,22.0010665728307,21.9200506925979,22.3003478388882,22.0322271919313,21.29392450273,22.2361745738123,21.5078725171925,21.4579385802484,21.6247779793731,22.1384216121,22.0228563090652,22.1000760856236,21.7326411654356,21.4413363293922,22.0343043722999,7.2389474799746,9.50207728038779,9.41839878601909,9.3373932417674,8.51043727010566,9.47354132297886,9.10411133742658,9.578893390373
HNRNPA0,20.0901253451282,20.0522695279982,17.1359396981618,19.3330111784501,23.1039693541093,20.478307487501,19.7926886352064,20.292604729612,16.8228570910797,23.2202670181903,20.0943547950161,23.0016573044359,22.8695398137552,23.0279825788729,22.5221787321139,20.1300350631853,16.9891394509708,20.0702454449448,20.3864151071503,20.2767207843992,23.2099775850531,23.0389774125122,20.0513881937305,23.1699598561718,20.036936890404,19.7920975998503,20.6708956527382,20.5876520938414,20.6349687654337,11.6693280043959,13.1556088435421,13.1060721443725,13.3557640225472,13.5982851741466,13.4610957007642,11.8784341495593,13.631177055704
HNRNPA1,21.0666165233746,21.5418856943979,20.9479614450626,21.703894402646,21.4652506019448,21.8149540066016,20.8133883119819,21.1586580202013,21.3318328029737,21.8810565977028,21.8730915642142,21.2967136723652,21.603424490782,21.3161561474167,21.9481575685123,21.3054994389136,21.8913383713308,21.2100391802621,21.2482609833375,20.9690657829598,21.247449363463,21.127389783677,21.8023643441186,20.8893742516621,22.0056340807254,20.5171249001046,21.11544507047,20.8241660160927,21.368921740595,8.90031657472624,10.1836375379983,10.1857703543244,10.1962435228176,10.5045667918699,10.290869679398,9.64004660044648,10.7243039755183
HNRNPA1L2,21.5662091147806,21.9009451058572,21.5164357736562,22.0268866181099,22.2097213198388,21.4422959722838,20.7340047338787,20.7942357330656,21.4175306268938,21.3799226468489,22.0350721495563,21.1278937161841,21.3251083481118,21.6189282938101,21.9364823115457,21.1594661686316,22.1702374697761,21.8304404980915,21.7558352790315,21.4831250283274,21.3067413609871,21.2760696271367,21.3296793193404,20.640278377418,21.9437273616525,20.9189238275856,21.2525189124331,21.2337165662651,21.4303637061957,8.8229202688456,9.97974293450521,9.99713156526823,9.43912711574267,9.42958320248189,9.48503764213721,8.4844809528386,10.1222106102829
HNRNPA1P10,21.2366107791522,21.5164510575366,21.0623502005314,21.4911633413853,21.4796728987837,21.5016666465174,20.9365647390645,21.0207635171127,21.266920249781,21.623875036331,21.9656020347932,21.2384845782354,21.5404291332014,21.5892661571497,21.4264523442741,21.312181507186,21.6869798296081,20.8672874223347,21.1903812307558,21.1116706416729,20.8674505643061,21.0239636340502,21.7914279137289,20.7126960796726,21.8060250547711,20.636282730375,21.2415943122145,21.2427065591261,21.4955432581567,9.19570165504986,10.3012166460777,10.314332731396,10.6133813851673,10.6511844170597,10.1153432910466,9.72599890012506,10.8899148427833
HNRNPA1P33,22.0488436107246,21.7050888219148,21.0500008111573,21.1787351017986,21.2261453278017,21.8869065914513,20.7416964664484,21.657090152946,21.6047002242922,21.6538054329924,21.2883152050896,21.4060655954271,21.7019293965698,21.4143261940122,21.9490751606197,21.3404614874521,21.4611130965821,20.7120836068872,20.7866687093799,20.8562235911275,20.7173426896201,20.6195268881409,21.6117777336984,20.5722733350639,21.1124867837257,21.202171062779,20.843475297081,20.7366636787764,20.9752439335977,8.5716449870408,9.14961899931463,9.15965486127047,9.9022381970016,9.97798901499911,10.0351981210196,9.43003226084205,9.3958181607844
HNRNPA2B1,20.2582816559734,21.350508819813,21.5027681888681,21.4089952198395,21.0236310910316,21.9285948719854,21.8054769096196,21.740947157025,19.6719854832731,19.7760453294521,20.0630308953772,20.0137351540811,20.4338127257212,21.6057417060304,19.2894808789859,19.7869298532339,19.5067192096772,21.4672218664207,20.8734464167806,21.3468372490693,21.1699646495632,21.1178278230615,21.1777390834251,21.2157847552269,21.531142152931,21.3821182917987,21.6176402461203,20.0408512382467,20.3038036644824,9.68585429554,10.464737571707,10.5384309533883,10.4397856422683,10.4114316567476,10.6738863685187,9.84026732862403,11.0920005920209
HNRNPA3,21.187059255399,20.4069785441025,21.2090317734649,21.8278388508483,21.6596839766222,21.2083358022282,21.0769319219909,21.5716512352818,21.0993982316827,21.4238411313045,21.4614501920391,20.8548695389547,20.932978003543,21.2791621619829,22.0503378801855,20.4821071532096,21.5549908922276,21.4173302604709,21.3248366104991,21.3707840851254,21.3625791776549,21.0812300628381,21.5035208429261,21.4707911511212,21.8777366581673,22.2461218287307,21.3988718237609,21.9199973189999,21.8402948572702,9.07515944162668,9.47353562154886,8.97063646278052,7.95534933448871,9.50678564293629,9.56429191660406,8.64882768669672,9.11914663927361
HNRNPAB,21.271968603865,20.7389568513803,21.1274290978806,20.5411520110509,20.5576053944592,19.6261090588694,20.9582832903213,19.4062004114083,20.7640323323444,21.1189302673731,20.9389075876349,20.7601542804929,20.8622397720478,20.7428792605855,18.6235867847413,20.6806851863597,21.178125329379,20.6874397074214,21.1501287226258,21.160172779115,20.8612183926985,20.9808536250425,19.3336928025477,20.8105328159909,18.6949628765014,18.7704210212471,19.731272349147,21.0845066515541,21.5549757990291,10.915882470906,10.5238868046186,12.2876571510691,12.5771497860316,12.4525695122685,12.6658956594767,9.67654325256768,12.7785188977711
HNRNPC,20.8369878023159,22.2541726499157,22.1460961068604,21.7495287571665,18.4677260214149,22.3727291737145,22.3713501977716,22.3502832668522,22.1003524104187,22.0449574500682,21.940186853662,22.3393852091871,20.8159768443686,22.2301752991652,21.4147585015204,20.4177000401085,19.3109460750644,20.802743498137,21.0774022627846,20.6818307306671,22.256333991624,20.6790525411784,20.7070385832146,22.2269898502406,21.9484402963071,21.8659028641107,19.1368984551018,22.0685580530517,22.4694310582159,10.6547381769206,11.5474970189446,11.4964249231342,11.6208426438008,11.5718520503324,8.46942222873309,9.2951272175249,10.1489686144295
HNRNPCL1,22.4427261250322,22.4381288761592,22.4928441097408,22.3295875086414,21.9682807754143,18.9474999667309,22.1854828255609,22.2194249803566,22.4056852763103,22.2791270824079,22.1423950389239,22.1156241095843,22.1329188816927,22.1688336837225,22.1125597721727,22.0973319713414,21.9939172391075,22.1958224386202,22.3675323310328,22.0583224284639,22.3638363859048,22.2981593621543,22.4394626410776,22.3213135043827,22.2329191613649,22.4760448057684,22.0430773614651,21.9347134603546,21.9088558207803,8.78790255939143,8.86727873970966,9.08214904135387,5.78135971352466,9.09011241966429,8.85798099512757,8.96289600533726,8.92481250360578
HNRNPD,21.7081185655431,21.2740402550462,21.4097721126382,20.2892061478516,20.4635433311889,21.8169180197252,21.1504272159644,21.0846520531224,21.3500591711179,21.1801027982678,20.507333002712,20.3639828554999,20.8923056366061,20.6708023159797,22.9484542145843,20.9105658803205,21.112158212066,20.7894373283615,20.8390084386292,20.3977759352048,20.737385170816,20.8001660522892,17.501961549804,14.1220999941548,16.6986639764673,20.07780278106,21.0394291500266,21.0089920647807,21.6995487316896,12.0317012027403,13.4840676224322,13.5494237084261,13.7070355248327,13.5700928741881,13.9262959947811,9.04984854945056,14.2114320582988
HNRNPDL,20.2205492515471,21.6602771172537,21.8223551363351,19.7458810244733,21.4076728434588,22.2757022212411,21.9235917380591,21.8951817541265,21.5916926905702,19.9407619383681,20.1101928865691,21.6047825612861,20.3240428425832,21.8271091206329,19.5620969410273,20.1387819743921,19.910790604839,21.8494267875106,21.3290372895199,20.0283248095927,21.4959626844569,21.4024977994402,21.4470133527659,21.6521229030262,21.585278183458,21.3489479312732,21.8704662555994,20.3596331443738,22.3780015202186,9.54075212142223,10.647309813585,10.7422673984193,10.5979498077941,10.7251807536063,9.08698493063987,9.90757045199314,11.1310943169643
HNRNPF,19.9794196128269,23.0663764909537,19.9998706632492,22.9572388128466,22.7383149579505,20.0554956058249,23.0459354276832,23.2192152066481,22.8862994155319,23.0139821479464,22.9486071350941,23.2107914207036,19.9853583343682,19.9983452662237,22.6559108440825,22.7991136053422,22.998980986966,22.7386015283652,20.0923519659808,22.9066166815029,23.0340810802306,22.8788245796559,22.9969999131442,22.8733126809806,19.6352132786056,22.8155658447066,23.2469290168923,22.9431148375683,13.5679560754155,5.75488750216347,9.59618975614441,9.39231742277876,9.54689445988764,9.44708322620965,9.71080643369935,9.22881869049588,9.68474862042163
HNRNPH1,20.7910157912441,20.4743872417501,20.0517678705849,20.0959738536034,19.9785387021327,21.1074086605865,17.2891993922012,20.718262780256,20.210313431507,20.1319172323712,20.1623089572207,20.3745555775258,20.2248566450939,20.2867844733831,22.8334858079925,20.5257033595792,20.3106871065841,20.4505900638083,23.1643956868866,20.4594366217603,16.4925573653409,16.698134898065,20.1776336526785,19.9922205818964,20.3151163856925,20.174614866255,20.841945117865,20.8729220708991,20.9789324561168,10.7952279660287,12.0185479418717,12.2085392067384,12.1953722074027,12.3633134643735,12.5703301010308,11.0306671362469,9.54109661534952
HNRNPH2,20.1169378540424,19.9802260608651,20.2016525249053,22.9787954572805,22.8896810839709,23.2320480171669,23.1030795029972,20.0254167149111,19.7721437902528,16.6912391637485,23.1525794641426,23.1389293681071,23.0357554159338,22.8893739869039,22.8564886001679,23.0095990237798,19.6085923365122,22.9979848484176,20.1406687823739,23.1124121434143,23.1127069086511,23.2518852841782,23.2271249838187,19.7632820796533,22.7099710342714,22.8035527357939,23.0915993806672,22.679695711046,19.9341904477274,8.88569637333939,5.70043971814109,9.07681559705083,9.05528243550119,8.91886323727459,8.90086680798075,8.88569637333939,8.82654848729091
HNRNPH3,22.1148540293871,22.1513464174457,21.9251777230456,21.4937890094533,21.3051410598003,22.3465072406078,21.8830086556376,22.3818927529429,14.8480849589851,21.7557392654664,22.1190538295463,19.005479268067,22.3641688611428,21.8601901694574,21.0984652234004,21.5281998791444,21.4318479968412,21.5896730887003,21.8517193082129,21.3109388954061,21.4891923581094,21.478608186347,21.6384611039421,21.427965468205,21.6787849409318,21.6201705943605,22.0598553706161,21.7482075936268,22.4132077338912,8.85798099512757,9.319672120947,9.43879185257826,9.35535109642481,9.62935662007961,9.37286506011259,8.90689059560852,9.70043971814109
HNRNPK,21.8317951596132,21.8670252431801,20.6770476021864,21.2549755587182,21.5308686574152,20.899955990911,20.6481929024765,21.8064824903148,21.8082698338515,21.7391522584957,21.2265966968494,20.3648720160331,20.2557966331044,21.5895658476033,20.0335143882184,20.5813445774295,21.7423646543158,21.7747550923824,21.8348235991789,21.8708665818049,21.7307045614135,20.9382153630857,21.827868949477,20.7139999312053,21.0512640339091,20.9966195343678,20.4676753983757,21.4907252717807,21.6970648652481,8.39585374852626,10.3642592242855,10.3914844878189,9.33592334155566,10.5215175233642,9.30970687655568,9.43003637302184,9.42417029477109
HNRNPL,22.3325998818141,21.8961172857605,22.1024931723518,21.3154525395721,21.3123052202043,22.1590059203444,22.0889366876405,22.9593217316208,21.9600061756819,21.8775406455623,21.5105613673768,21.8819529949017,21.7631118446976,21.9151681995237,21.3490284827554,21.5486403788797,21.9296730660651,21.4368736662592,22.274649438459,21.6958127995691,21.8489544938328,21.985381614933,22.1140724144094,22.001261113373,21.6908556674843,21.7110085890408,22.2151460681886,21.7062523308975,22.249419623392,9.60362634498619,10.1497471195047,10.0901124196643,10.3826240265749,6.90689059560852,10.5107641679179,9.55842071326866,10.4283601727043
HNRNPLL,20.8866611198909,20.8821952419858,20.8841824461015,20.1931884407828,23.1068842958462,21.185768326645,20.8873976446733,20.9535520859962,20.5570812801892,20.7116140450096,20.3106516085903,20.5384163059633,20.701876671412,17.1652210682209,19.979421008455,20.2581611391839,20.6142290549524,20.1519802539682,20.7859552675472,20.2750252860736,17.0795472837022,20.4526625361606,20.5606379041894,20.3661994655273,23.2192902559579,19.8680614071288,20.64104272889,13.5304063370991,20.7004617317525,8.74819284958946,5.6724253419715,9.06608919045777,9.01959072835788,9.04165915163721,9.05528243550119,8.92184093707449,9.27379559921426
HNRNPM,22.2778333879036,22.0771152506795,22.2217217051448,21.8491207338449,21.6840903935224,20.6510030212325,21.9406344607987,22.0715411995389,22.0590758939333,21.995976557464,21.8838388318672,21.8464777056903,21.8779069495437,21.6846086376318,21.573312943686,21.8588534324526,21.9459075501945,21.8282469845693,20.3846032904484,21.9079944547708,21.6900933429223,20.3611951299268,22.0345511559533,20.1779647674832,21.7187132178753,21.6412344675796,22.123701870697,18.6260958590388,20.7409985564399,10.5589775126547,11.2758707912797,9.68203312015272,11.3942572163033,11.4670378885776,11.5767430814061,10.6973025205899,11.626197589488
